Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
42,3/28/2024 11:25,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
57,3/28/2024 12:23,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
58,3/28/2024 12:27,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
61,3/28/2024 12:37,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
80,3/28/2024 13:42,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
108,3/28/2024 16:04,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
108,3/28/2024 16:04,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
108,3/28/2024 16:04,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
108,3/28/2024 16:04,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
110,3/28/2024 17:09,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
109,3/28/2024 17:00,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
115,3/28/2024 17:27,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
115,3/28/2024 17:27,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
118,3/28/2024 17:44,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
117,3/28/2024 17:42,Caprese VV,,Aperitivo - Dinner,FOOD,44.53,2,FALSE,FALSE
120,3/28/2024 18:00,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
121,3/28/2024 18:04,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
121,3/28/2024 18:04,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
130,3/28/2024 18:39,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
132,3/28/2024 18:41,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
134,3/28/2024 18:49,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
132,3/28/2024 18:41,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
132,3/28/2024 18:41,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
132,3/28/2024 18:41,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
137,3/28/2024 19:02,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,11.59,1,FALSE,FALSE
141,3/28/2024 19:12,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
141,3/28/2024 19:12,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
137,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,9.28,1,FALSE,FALSE
137,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,9.28,1,FALSE,FALSE
138,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
138,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
139,3/28/2024 19:08,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
139,3/28/2024 19:08,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
134,3/28/2024 18:49,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
134,3/28/2024 18:49,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
134,3/28/2024 18:49,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
140,3/28/2024 19:11,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
143,3/28/2024 19:32,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,3/28/2024 19:32,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
145,3/28/2024 19:35,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,3/28/2024 19:35,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
138,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
138,3/28/2024 19:02,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
144,3/28/2024 19:33,Lasagna,,Aperitivo - Dinner,FOOD,37.11,2,FALSE,FALSE
140,3/28/2024 19:11,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
40,3/28/2024 11:19,Caprese VV,,Aperitivo - Dinner,FOOD,0,1,FALSE,FALSE
2,3/28/2024 8:05,cupcake,,BAKERY DISPLAY,RETAIL,19,4,FALSE,FALSE
2,3/28/2024 8:05,SLICE CAKE,,BAKERY DISPLAY,RETAIL,19.5,3,FALSE,FALSE
2,3/28/2024 8:05,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
19,3/28/2024 9:48,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
38,3/28/2024 11:02,RELIGIEUSE/ECLAIR/ROLL,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
45,3/28/2024 11:32,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,5.95,2,FALSE,FALSE
49,3/28/2024 11:40,cupcake,,BAKERY DISPLAY,RETAIL,14.25,3,FALSE,FALSE
52,3/28/2024 11:58,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
41,3/28/2024 11:22,FLUTE sorbetto & gelato,,BAKERY DISPLAY,RETAIL,22.5,3,FALSE,FALSE
56,3/28/2024 12:20,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
56,3/28/2024 12:20,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
56,3/28/2024 12:20,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,3/28/2024 12:27,PROFITTEROLES,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,3/28/2024 12:27,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
71,3/28/2024 13:07,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
79,3/28/2024 13:31,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
68,3/28/2024 12:52,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
86,3/28/2024 13:56,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
92,3/28/2024 14:18,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,26,4,FALSE,FALSE
92,3/28/2024 14:18,PROFITTEROLES,,BAKERY DISPLAY,RETAIL,26,4,FALSE,FALSE
96,3/28/2024 14:32,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
80,3/28/2024 13:42,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
80,3/28/2024 13:42,cupcake,,BAKERY DISPLAY,RETAIL,9.5,2,FALSE,FALSE
99,3/28/2024 14:54,PROFITTEROLES,,BAKERY DISPLAY,RETAIL,19.5,3,FALSE,FALSE
99,3/28/2024 14:54,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,10.5,3,FALSE,FALSE
99,3/28/2024 14:54,SLICE CAKE,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
102,3/28/2024 14:59,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
102,3/28/2024 14:59,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,TRUE,FALSE
102,3/28/2024 14:59,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,TRUE,FALSE
102,3/28/2024 14:59,Easter bombolone,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
102,3/28/2024 14:59,Easter bombolone,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
104,3/28/2024 15:47,TIRAMISU,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
104,3/28/2024 15:47,SLICE CAKE,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
104,3/28/2024 15:47,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
107,3/28/2024 16:04,Easter bombolone,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
107,3/28/2024 16:04,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
112,3/28/2024 17:24,Easter bombolone,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
112,3/28/2024 17:24,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
112,3/28/2024 17:24,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
112,3/28/2024 17:24,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
112,3/28/2024 17:24,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
112,3/28/2024 17:24,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
110,3/28/2024 17:09,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
123,3/28/2024 18:15,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
124,3/28/2024 18:16,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
124,3/28/2024 18:16,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
125,3/28/2024 18:16,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
127,3/28/2024 18:31,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
120,3/28/2024 18:00,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
135,3/28/2024 18:49,cupcake,,BAKERY DISPLAY,RETAIL,9.5,2,FALSE,FALSE
135,3/28/2024 18:49,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
135,3/28/2024 18:49,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
130,3/28/2024 18:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
130,3/28/2024 18:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,TRUE,FALSE
142,3/28/2024 19:22,Kids bear,,BAKERY DISPLAY,RETAIL,5.5,1,FALSE,FALSE
142,3/28/2024 19:22,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
142,3/28/2024 19:22,FLUTE sorbetto & gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
141,3/28/2024 19:12,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
141,3/28/2024 19:12,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
146,3/28/2024 19:39,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
146,3/28/2024 19:39,PROFITTEROLES,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
146,3/28/2024 19:39,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
146,3/28/2024 19:39,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
139,3/28/2024 19:08,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
139,3/28/2024 19:08,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
139,3/28/2024 19:08,RELIGIEUSE/ECLAIR/ROLL,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
137,3/28/2024 19:02,TIRAMISU,,BAKERY DISPLAY,RETAIL,3.25,1,FALSE,FALSE
152,3/28/2024 20:33,Easter bombolone,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
152,3/28/2024 20:33,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
152,3/28/2024 20:33,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
152,3/28/2024 20:33,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
153,3/28/2024 20:35,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
153,3/28/2024 20:35,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
154,3/28/2024 20:36,Gelato,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
108,3/28/2024 16:04,Beer Coast to Coast - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
108,3/28/2024 16:04,Beer Coast to Coast - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
121,3/28/2024 18:04,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
121,3/28/2024 18:04,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
130,3/28/2024 18:39,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
