Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
78,4/18/2024 12:44,Vellutata,,Aperitivo - Dinner,FOOD,6.5,1,FALSE,FALSE
92,4/18/2024 13:09,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
95,4/18/2024 13:30,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
131,4/18/2024 17:11,Vellutata,,Aperitivo - Dinner,FOOD,15.77,1,FALSE,FALSE
129,4/18/2024 17:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
134,4/18/2024 17:38,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
136,4/18/2024 18:01,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
136,4/18/2024 18:01,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
136,4/18/2024 18:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
139,4/18/2024 18:14,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
140,4/18/2024 18:16,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
140,4/18/2024 18:16,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
137,4/18/2024 18:10,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
137,4/18/2024 18:10,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
137,4/18/2024 18:10,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
144,4/18/2024 18:45,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
144,4/18/2024 18:45,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
145,4/18/2024 18:50,Fritto Misto,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
145,4/18/2024 18:50,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
146,4/18/2024 18:56,Full Tante Belle Cose,,Aperitivo - Dinner,FOOD,41.74,1,FALSE,FALSE
150,4/18/2024 19:02,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
148,4/18/2024 19:01,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
148,4/18/2024 19:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
151,4/18/2024 19:06,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
143,4/18/2024 18:37,Crostoni,,Aperitivo - Dinner,FOOD,5.57,0.5,FALSE,FALSE
150,4/18/2024 19:02,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
154,4/18/2024 19:13,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
154,4/18/2024 19:13,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
151,4/18/2024 19:06,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
152,4/18/2024 19:10,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
155,4/18/2024 19:33,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,4/18/2024 18:37,Vellutata,,Aperitivo - Dinner,FOOD,15.77,1,FALSE,FALSE
143,4/18/2024 18:37,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
143,4/18/2024 18:37,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,4/18/2024 18:37,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,4/18/2024 18:37,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
157,4/18/2024 19:37,Genovese,,Aperitivo - Dinner,FOOD,18.14,1,FALSE,FALSE
157,4/18/2024 19:37,Lasagna,,Aperitivo - Dinner,FOOD,15.77,1,FALSE,FALSE
156,4/18/2024 19:36,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
156,4/18/2024 19:36,Fritto Misto,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
160,4/18/2024 19:52,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
160,4/18/2024 19:52,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
161,4/18/2024 19:54,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
161,4/18/2024 19:54,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
160,4/18/2024 19:52,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
160,4/18/2024 19:52,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
156,4/18/2024 19:36,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
156,4/18/2024 19:36,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
156,4/18/2024 19:36,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
156,4/18/2024 19:36,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,4/18/2024 18:37,Crostoni,,Aperitivo - Dinner,FOOD,5.57,0.5,FALSE,FALSE
174,4/18/2024 20:39,Genovese,,Aperitivo - Dinner,FOOD,0,1,FALSE,FALSE
46,4/18/2024 11:23,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
53,4/18/2024 11:49,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
53,4/18/2024 11:49,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,4/18/2024 12:05,SLICE CAKE,,BAKERY DISPLAY,RETAIL,8.68,2,FALSE,FALSE
58,4/18/2024 12:05,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,5.67,1,FALSE,FALSE
59,4/18/2024 12:06,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
60,4/18/2024 12:10,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
57,4/18/2024 11:58,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
70,4/18/2024 12:27,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
82,4/18/2024 12:53,Pasticciotto with custard and amarena cherries,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
83,4/18/2024 12:55,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
88,4/18/2024 13:02,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
88,4/18/2024 13:02,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
78,4/18/2024 12:44,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
99,4/18/2024 13:39,Pesche - pink liquor dessert,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
91,4/18/2024 13:08,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
105,4/18/2024 14:00,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
105,4/18/2024 14:00,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
110,4/18/2024 14:26,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
121,4/18/2024 16:04,Pasticciotto with custard and amarena cherries,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
124,4/18/2024 16:45,Choc Salami/Caprese mono,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
124,4/18/2024 16:45,Choc Salami/Caprese mono,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
127,4/18/2024 16:55,FLUTE sorbetto & gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
126,4/18/2024 16:54,SLICE CAKE,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
133,4/18/2024 17:21,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
128,4/18/2024 16:56,SLICE CAKE,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
128,4/18/2024 16:56,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
132,4/18/2024 17:15,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
123,4/18/2024 16:44,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
123,4/18/2024 16:44,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
138,4/18/2024 18:11,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
129,4/18/2024 17:01,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
141,4/18/2024 18:29,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
141,4/18/2024 18:29,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
142,4/18/2024 18:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,19.5,3,FALSE,FALSE
141,4/18/2024 18:29,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
141,4/18/2024 18:29,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
140,4/18/2024 18:16,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
136,4/18/2024 18:01,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
136,4/18/2024 18:01,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
136,4/18/2024 18:01,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
152,4/18/2024 19:10,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
152,4/18/2024 19:10,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
137,4/18/2024 18:10,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
137,4/18/2024 18:10,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
137,4/18/2024 18:10,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
167,4/18/2024 20:28,Pesche - pink liquor dessert,,BAKERY DISPLAY,RETAIL,8,2,FALSE,FALSE
167,4/18/2024 20:28,Single serving glass cup gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
161,4/18/2024 19:54,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
156,4/18/2024 19:36,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
175,4/18/2024 21:10,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
136,4/18/2024 18:01,Beer Peroni - Bottle,,Beer,BEVERAGES,4.5,1,FALSE,FALSE
142,4/18/2024 18:34,Isaac - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
143,4/18/2024 18:37,Nazionale - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
143,4/18/2024 18:37,Nazionale - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
143,4/18/2024 18:37,Nazionale - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
146,4/18/2024 18:56,Isaac - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
146,4/18/2024 18:56,Isaac - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
146,4/18/2024 18:56,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
150,4/18/2024 19:02,Beer Coast to Coast - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
152,4/18/2024 19:10,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
143,4/18/2024 18:37,Nazionale - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
143,4/18/2024 18:37,Nazionale - Baladin,,Beer,BEVERAGES,8.5,1,FALSE,FALSE
152,4/18/2024 19:10,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
156,4/18/2024 19:36,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
150,4/18/2024 19:02,Beer Coast to Coast - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
3,4/18/2024 8:07,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
4,4/18/2024 8:11,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
4,4/18/2024 8:11,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
7,4/18/2024 8:22,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
11,4/18/2024 8:30,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
11,4/18/2024 8:30,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
6,4/18/2024 8:15,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
16,4/18/2024 8:52,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
14,4/18/2024 8:41,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
18,4/18/2024 9:07,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
19,4/18/2024 9:09,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
19,4/18/2024 9:09,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
19,4/18/2024 9:09,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
10,4/18/2024 8:28,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
10,4/18/2024 8:28,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
21,4/18/2024 9:21,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
23,4/18/2024 9:29,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
25,4/18/2024 9:41,avocado crostone,,Colazione - Breakfast,FOOD,10.2,1,FALSE,FALSE
27,4/18/2024 9:49,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
29,4/18/2024 9:57,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
30,4/18/2024 9:59,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
32,4/18/2024 10:01,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
32,4/18/2024 10:01,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
30,4/18/2024 9:59,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
30,4/18/2024 9:59,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
30,4/18/2024 9:59,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
35,4/18/2024 10:17,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
35,4/18/2024 10:17,plain cornetto,,Colazione - Breakfast,FOOD,9.04,3,FALSE,FALSE
35,4/18/2024 10:17,mini croissant,,Colazione - Breakfast,FOOD,12.01,7,FALSE,FALSE
36,4/18/2024 10:43,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
36,4/18/2024 10:43,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
36,4/18/2024 10:43,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
36,4/18/2024 10:43,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
36,4/18/2024 10:43,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
36,4/18/2024 10:43,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
38,4/18/2024 10:48,Choc Muffin/ Brownies/bars,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
41,4/18/2024 11:05,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
40,4/18/2024 10:58,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
42,4/18/2024 11:06,mini bomboloni,,Colazione - Breakfast,FOOD,5.14,3,FALSE,FALSE
46,4/18/2024 11:23,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
46,4/18/2024 11:23,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
46,4/18/2024 11:23,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
46,4/18/2024 11:23,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
46,4/18/2024 11:23,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
