Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
29,4/21/2024 9:34,Lasagna,,Aperitivo - Dinner,FOOD,37.11,2,FALSE,FALSE
68,4/21/2024 11:13,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
67,4/21/2024 11:09,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
90,4/21/2024 12:16,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
92,4/21/2024 12:21,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
112,4/21/2024 13:01,Vellutata,,Aperitivo - Dinner,FOOD,15.77,1,FALSE,FALSE
121,4/21/2024 13:21,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
122,4/21/2024 13:21,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
122,4/21/2024 13:21,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
122,4/21/2024 13:21,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
19,4/21/2024 9:06,Pasticciotto with custard and amarena cherries,,BAKERY DISPLAY,RETAIL,12,3,FALSE,FALSE
21,4/21/2024 9:09,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
27,4/21/2024 9:29,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
37,4/21/2024 10:02,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
43,4/21/2024 10:13,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
43,4/21/2024 10:13,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
63,4/21/2024 11:01,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
64,4/21/2024 11:02,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
74,4/21/2024 11:34,Single serving desserts,,BAKERY DISPLAY,RETAIL,5.85,1,FALSE,FALSE
72,4/21/2024 11:32,Single serving desserts,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
46,4/21/2024 10:18,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
46,4/21/2024 10:18,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
81,4/21/2024 11:58,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
91,4/21/2024 12:20,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
91,4/21/2024 12:20,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
99,4/21/2024 12:41,Pesche - pink liquor dessert,,BAKERY DISPLAY,RETAIL,4.09,1,FALSE,FALSE
76,4/21/2024 11:42,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,TRUE,FALSE
76,4/21/2024 11:42,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
76,4/21/2024 11:42,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
84,4/21/2024 12:04,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
112,4/21/2024 13:01,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
101,4/21/2024 12:43,Single serving desserts,,BAKERY DISPLAY,RETAIL,13,2,FALSE,FALSE
115,4/21/2024 13:14,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
128,4/21/2024 13:55,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,19.5,3,FALSE,FALSE
117,4/21/2024 13:17,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
117,4/21/2024 13:17,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
2,4/21/2024 8:04,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,8.4,2,FALSE,FALSE
2,4/21/2024 8:04,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,6.54,2,FALSE,FALSE
2,4/21/2024 8:04,Cornetto Salato,,Colazione - Breakfast,FOOD,6.72,1,FALSE,FALSE
3,4/21/2024 8:07,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,8.35,2,FALSE,FALSE
3,4/21/2024 8:07,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
4,4/21/2024 8:08,Frittata,,Colazione - Breakfast,FOOD,0,1,FALSE,FALSE
11,4/21/2024 8:23,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
11,4/21/2024 8:23,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
11,4/21/2024 8:23,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
11,4/21/2024 8:23,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
10,4/21/2024 8:22,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
10,4/21/2024 8:22,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
10,4/21/2024 8:22,Nutella cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
8,4/21/2024 8:15,avocado crostone,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
8,4/21/2024 8:15,Pistacchio cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
8,4/21/2024 8:15,Pistacchio cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
8,4/21/2024 8:15,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
8,4/21/2024 8:15,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
9,4/21/2024 8:20,Cornetto Salato,,Colazione - Breakfast,FOOD,6.68,1,FALSE,FALSE
12,4/21/2024 8:35,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,2.62,1,FALSE,FALSE
12,4/21/2024 8:35,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,2.63,1,FALSE,FALSE
6,4/21/2024 8:09,Pistacchio cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
7,4/21/2024 8:11,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
7,4/21/2024 8:11,chocolate cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
