Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.470965517241378,290.0,0.0,3036.58,0.0,284.0,2910.47,6.0,126.11,133.38,2777.09,84,0,0,0,0,0,0,0
,,,FOOD,,,,,15.55842857142857,140.0,0.4827586206896552,2178.18,0.7173135566986544,137.0,2067.32,3.0,110.86,73.04,1994.28,62,0.7380952380952381,0,0,0.4823943661971831,0,0,0.7181186061668868
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.35,53.0,0.37857142857142856,177.31,0.08140282253991865,52.0,174.07,1.0,3.24,0.98,173.09,25,0.4032258064516129,0,0.3795620437956204,0.18309859154929578,0,0.08679322863389294,0.06232783237129513
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,2.0,0.03773584905660377,6.96,0.03925328520670013,2.0,6.96,0.0,0.00,0.98,5.98,2,0.08,0.038461538461538464,0.014598540145985401,0.007042253521126761,0.03454850077994107,0.002998575927151654,0.0021533331652917264
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,3.0,0.05660377358490566,10.44,0.05887992781005019,3.0,10.44,0.0,0.00,0.00,10.44,3,0.12,0.057692307692307696,0.021897810218978103,0.01056338028169014,0.06031544283320815,0.005234972019977135,0.0037593308103086322
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.48,7.0,0.1320754716981132,24.36,0.13738649822345045,7.0,24.36,0.0,0.00,0.00,24.36,6,0.24,0.1346153846153846,0.051094890510948905,0.02464788732394366,0.14073603327748568,0.01221493471327998,0.008771771890720141
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,3.0,0.05660377358490566,9.72,0.05481924313349501,2.0,6.48,1.0,3.24,0.00,6.48,3,0.12,0.038461538461538464,0.014598540145985401,0.007042253521126761,0.03743717141371541,0.0032492929779168425,0.002333377744329496
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.03,3.0,0.05660377358490566,18.09,0.10202470249844904,3.0,18.09,0.0,0.00,0.00,18.09,3,0.12,0.057692307692307696,0.021897810218978103,0.01056338028169014,0.1045121035299555,0.009070942896684519,0.006514012869586509
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
