Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,9.725745192307691,416.0,0.0,4045.91,0.0,404.0,3965.58,12.0,80.33,176.03,3789.55,116,0,0,0,0,0,0,0
,,,FOOD,,,,,12.686045197740112,177.0,0.4254807692307692,2245.43,0.5549876294826133,173.0,2195.35,4.0,50.08,159.91,2035.44,80,0.6896551724137931,0,0,0.4282178217821782,0,0,0.5371191830164531
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.80,35.0,0.1977401129943503,133.06,0.05925813763956125,35.0,133.06,0.0,0.00,0.00,133.06,24,0.3,0,0.2023121387283237,0.08663366336633663,0,0.06537161498250993,0.03511234843187186
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,1.0,0.02857142857142857,3.48,0.026153614910566662,1.0,3.48,0.0,0.00,0.00,3.48,1,0.041666666666666664,0.02857142857142857,0.005780346820809248,0.0024752475247524753,0.026153614910566662,0.0017097040443343945,9.183148394928157E-4
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,1.0,0.02857142857142857,3.48,0.026153614910566662,1.0,3.48,0.0,0.00,0.00,3.48,1,0.041666666666666664,0.02857142857142857,0.005780346820809248,0.0024752475247524753,0.026153614910566662,0.0017097040443343945,9.183148394928157E-4
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,4.0,0.11428571428571428,12.96,0.09739966932211033,4.0,12.96,0.0,0.00,0.00,12.96,4,0.16666666666666666,0.11428571428571428,0.023121387283236993,0.009900990099009901,0.09739966932211033,0.00636717368234878,0.003419931126387038
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.03,3.0,0.08571428571428572,18.09,0.13595370509544566,3.0,18.09,0.0,0.00,0.00,18.09,2,0.08333333333333333,0.08571428571428572,0.017341040462427744,0.007425742574257425,0.13595370509544566,0.008887513264945171,0.004773653863915241
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000017495859904,800000017495859903,800000011075935831,FOOD,Cornetti/Bombolone,,Maritozzo,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
