Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.135150150150144,666.0000000000005,0.0,6750.01,0.0,659.0000000000005,6672.74,7.0,77.27,143.12,6529.62,150,0,0,0,0,0,0,0
,,,FOOD,,,,,12.507473684210522,285.0000000000001,0.42792792792792783,3564.63,0.5280925509739985,282.0000000000001,3523.36,3.0,41.27,127.31,3396.05,97,0.6466666666666666,0,0,0.4279210925644915,0,0,0.5200991788189818
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.72,64.0,0.22456140350877185,238.32,0.06685686873532456,64.0,238.32,0.0,0.00,6.12,232.20,28,0.28865979381443296,0,0.226950354609929,0.0971168437025796,0,0.06837355162615391,0.03556102805369991
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,6.0,0.09375,20.88,0.08761329305135951,6.0,20.88,0.0,0.00,0.25,20.63,6,0.21428571428571427,0.09375,0.021276595744680844,0.009104704097116837,0.0888458225667528,0.006074704436035983,0.0031594487887503407
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.4799999999999995,5.0,0.078125,17.40,0.07301107754279959,5.0,17.40,0.0,0.00,0.25,17.15,5,0.17857142857142858,0.078125,0.017730496453900704,0.0075872534142640315,0.07385874246339362,0.005049984540863649,0.0026264928127517372
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.4799999999999995,5.0,0.078125,17.40,0.07301107754279959,5.0,17.40,0.0,0.00,0.00,17.40,4,0.14285714285714285,0.078125,0.017730496453900704,0.0075872534142640315,0.07493540051679587,0.005123599475861662,0.0026647798799930163
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,2.0,0.03125,6.48,0.02719033232628399,2.0,6.48,0.0,0.00,0.00,6.48,2,0.07142857142857142,0.03125,0.007092198581560281,0.0030349013657056125,0.02790697674418605,0.0019080991151484814,9.924007828939511E-4
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.03,2.0,0.03125,12.06,0.05060422960725076,2.0,12.06,0.0,0.00,0.00,12.06,2,0.07142857142857142,0.03125,0.007092198581560281,0.0030349013657056125,0.05193798449612404,0.003551184464304118,0.0018469681237192977
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000017495859904,800000017495859903,800000011075935831,FOOD,Cornetti/Bombolone,,Maritozzo,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
