Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.24191763191762,777.000000000001,0.0,7957.97,0.0,768.000000000001,7888.33,9.0,69.64,263.26,7625.07,188,0,0,0,0,0,0,0
,,,FOOD,,,,,13.12540453074435,308.9999999999997,0.3976833976833968,4055.75,0.509646304271064,306.9999999999997,4040.91,2.0,14.84,193.30,3847.61,116,0.6170212765957447,0,0,0.3997395833333324,0,0,0.5045999577708795
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,4.09,64.0,0.20711974110032383,261.63,0.06450841398015164,64.0,261.63,0.0,0.00,4.14,257.49,37,0.31896551724137934,0,0.20846905537459304,0.08333333333333322,0,0.06692206330683204,0.03376887031856757
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,4.0,0.0625,13.92,0.05320490769407178,4.0,13.92,0.0,0.00,0.00,13.92,4,0.10810810810810811,0.0625,0.013029315960912065,0.005208333333333326,0.05406035185832459,0.0036178302894524133,0.0018255570112798965
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,6.0,0.09375,20.88,0.07980736154110767,6.0,20.88,0.0,0.00,2.26,18.62,6,0.16216216216216217,0.09375,0.019543973941368097,0.00781249999999999,0.07231348790244281,0.004839367815345111,0.0024419447952608963
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.48,7.0,0.109375,24.36,0.09310858846462562,7.0,24.36,0.0,0.00,0.00,24.36,7,0.1891891891891892,0.109375,0.022801302931596112,0.009114583333333322,0.09460561575206804,0.0063312030065417225,0.0031947247697398187
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,2.0,0.03125,6.48,0.02476780185758514,2.0,6.48,0.0,0.00,0.00,6.48,2,0.05405405405405406,0.03125,0.006514657980456032,0.002604166666666663,0.02516602586508214,0.0016841623761243993,8.49828263871676E-4
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.030714285714287,14.0,0.21875,84.43,0.32270764056109774,14.0,84.43,0.0,0.00,0.00,84.43,11,0.2972972972972973,0.21875,0.045602605863192223,0.018229166666666644,0.3278962289797662,0.021943492193855406,0.011072685234365063
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000017495859904,800000017495859903,800000011075935831,FOOD,Cornetti/Bombolone,,Maritozzo,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217284842,800000001217284841,800000011075935831,FOOD,Cornetti/Bombolone,,mini bomboloni,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001215901531,800000001215961095,800000011075935831,FOOD,Cornetti/Bombolone,,Mini sfogliatella,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001215901525,800000001215961089,800000011075935831,FOOD,Cornetti/Bombolone,,Multigrain Cornetto,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001939906681,800000001939906680,800000011075935831,FOOD,Cornetti/Bombolone,,Nutella cornetto,,3.48,4.0,0.0625,13.92,0.05320490769407178,4.0,13.92,0.0,0.00,0.00,13.92,4,0.10810810810810811,0.0625,0.013029315960912065,0.005208333333333326,0.05406035185832459,0.0036178302894524133,0.0018255570112798965
800000017495900091,800000017495900090,800000011075935831,FOOD,Cornetti/Bombolone,,Pasticciotto crema e amarena,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217284824,800000001217284823,800000011075935831,FOOD,Cornetti/Bombolone,,Pistacchio cornetto,,3.4799999999999995,5.0,0.078125,17.40,0.06650613461758972,5.0,17.40,0.0,0.00,0.00,17.40,3,0.08108108108108109,0.078125,0.01628664495114008,0.006510416666666658,0.06757543982290573,0.004522287861815516,0.0022819462640998704
800000001217284830,800000001217284829,800000011075935831,FOOD,Cornetti/Bombolone,,Plain Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001215901522,800000001215961086,800000011075935831,FOOD,Cornetti/Bombolone,,Plain Cornetto,,3.02,8.0,0.125,24.16,0.09234415013568781,8.0,24.16,0.0,0.00,1.88,22.28,8,0.21621621621621623,0.125,0.02605863192182413,0.010416666666666652,0.08652763214105402,0.005790607675933892,0.0029219403887439724
800000004856655814,800000004856655813,800000011075935831,FOOD,Cornetti/Bombolone,,Saccottino Choc/ Danish,,4.17,4.0,0.0625,16.68,0.0637541566334136,4.0,16.68,0.0,0.00,0.00,16.68,4,0.10810810810810811,0.0625,0.013029315960912065,0.005208333333333326,0.06477921472678551,0.004335158708912806,0.0021875209014474623
800000002431063698,800000002431063697,800000011075935831,FOOD,Cornetti/Bombolone,,Sfogliatella napoletana,,3.94,4.0,0.0625,15.76,0.06023774032029966,4.0,15.76,0.0,0.00,0.00,15.76,3,0.08108108108108109,0.0625,0.013029315960912065,0.005208333333333326,0.061206260437298536,0.004096049235759341,0.0020668662713916068
800000004553931190,800000004553931189,800000011075935831,FOOD,Cornetti/Bombolone,,treccia conchiglia choc/cinnamon roll,,3.94,6.0,0.09375,23.64,0.09035661048044949,6.0,23.64,0.0,0.00,0.00,23.64,5,0.13513513513513514,0.09375,0.019543973941368097,0.00781249999999999,0.0918093906559478,0.006144073853639012,0.0031002994070874106
800000001215901524,800000001215961088,800000011075935831,FOOD,Cornetti/Bombolone,,Vegan Cornetto,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217218917,800000001217218916,,FOOD,Colazione - Breakfast,,,,12.06,13.0,0.04207119741100328,156.73,0.038643900634901064,13.0,156.73,0.0,0.00,29.83,126.90,10,0.08620689655172414,0,0.04234527687296421,0.01692708333333331,0,0.03298151319910282,0.01664247016748699
800000010351351637,800000010351351636,800000001217218917,FOOD,Colazione - Breakfast,,Crostone Avocado,,12.428,5.0,0.38461538461538464,62.14,0.39647801952402223,5.0,62.14,0.0,0.00,0.00,62.14,4,0.4,0.38461538461538464,0.01628664495114008,0.006510416666666658,0.4896769109535067,0.016150285501908977,0.008149433382250918
800000006756958715,800000006756958714,800000001217218917,FOOD,Colazione - Breakfast,,Omelette,,13.049999999999999,7.0,0.5384615384615384,91.35,0.5828494863778473,7.0,91.35,0.0,0.00,29.83,61.52,5,0.5,0.5384615384615384,0.022801302931596112,0.009114583333333322,0.48479117415287626,0.015989146509131642,0.008068122653300232
800000021938987701,800000021938987700,800000001217218917,FOOD,Colazione - Breakfast,,Nutella Crepes,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011076332460,800000011076332459,800000001217218917,FOOD,Colazione - Breakfast,,Piadina Crudo,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011076332458,800000011076332457,800000001217218917,FOOD,Colazione - Breakfast,,Piadina Ham & Cheese,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011076332456,800000011076332455,800000001217218917,FOOD,Colazione - Breakfast,,Piadina Nutella,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000010351360436,800000010351360435,800000001217218917,FOOD,Colazione - Breakfast,,Side Roasted Potatoes,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000019090972655,800000019090972654,800000001217218917,FOOD,Colazione - Breakfast,,Egg,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000020567191801,800000020567191800,800000001217218917,FOOD,Colazione - Breakfast,,side of FRESH FRUIT,,3.24,1.0,0.07692307692307693,3.24,0.020672494098130545,1.0,3.24,0.0,0.00,0.00,3.24,1,0.1,0.07692307692307693,0.003257328990228016,0.0013020833333333315,0.025531914893617023,8.420811880621997E-4,4.24914131935838E-4
800000011364340243,800000011364340242,800000001217218917,FOOD,Colazione - Breakfast,,cornetto salato and greens,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011077782533,800000011077782532,,FOOD,Antipasti,,,,13.20,49.000000000000036,0.15857605177993553,635.44,0.156676323737903,47.000000000000014,620.60,2.0,14.84,36.17,584.43,32,0.27586206896551724,0,0.1530944625407168,0.0611979166666666,0,0.15189429282073805,0.07664585374298202
800000002170099634,800000002170099633,800000011077782533,FOOD,Antipasti,,Half Tante Belle Cose,,27.83,1.0,0.020408163265306107,27.83,0.04379642452473876,1.0,27.83,0.0,0.00,0.00,27.83,1,0.03125,0.021276595744680844,0.003257328990228016,0.0013020833333333315,0.04761904761904762,0.007233061562892288,0.0036498025591896206
800000001215960669,800000001210319089,800000011077782533,FOOD,Antipasti,,Full Tante Belle Cose,,46.38,1.0,0.020408163265306107,46.38,0.07298879516555458,1.0,46.38,0.0,0.00,0.00,46.38,1,0.03125,0.021276595744680844,0.003257328990228016,0.0013020833333333315,0.07935937580206356,0.012054236266149636,0.006082567110859311
800000016079179410,800000016079179409,800000011077782533,FOOD,Antipasti,,Abbraccio Burrata,,13.914285714285716,6.999999999999999,0.14285714285714274,97.40,0.15327961727307063,6.999999999999999,97.40,0.0,0.00,13.91,83.49,7,0.21875,0.1489361702127659,0.02280130293159611,0.00911458333333332,0.14285714285714285,0.021699184688676865,0.010949407677568862
800000016079242030,800000016079242029,800000011077782533,FOOD,Antipasti,,Eggplant Rollatine,,11.1275,8.0,0.16326530612244886,89.02,0.1400919048218557,7.000000000000001,77.89,1.0,11.13,0.00,77.89,8,0.25,0.14893617021276592,0.022801302931596115,0.009114583333333322,0.13327515699057202,0.02024373572165578,0.010214988190272353
800000016079201818,800000016079201817,800000011077782533,FOOD,Antipasti,,Portobello Mushroom,,12.06,4.0,0.08163265306122443,48.24,0.07591590079315119,4.0,48.24,0.0,0.00,0.00,48.24,4,0.125,0.08510638297872337,0.013029315960912065,0.005208333333333326,0.08254196396488887,0.012537653244481639,0.006326499297711366
800000005134439588,800000005134439587,800000011077782533,FOOD,Antipasti,,Crostoni,,14.848571428571427,7.000000000000001,0.14285714285714277,103.94,0.16357169835074906,7.000000000000001,103.94,0.0,0.00,0.00,103.94,6,0.1875,0.14893617021276592,0.022801302931596115,0.009114583333333322,0.1778485019591739,0.027014172434316367,0.013631350269571296
800000002010597810,800000002010597809,800000011077782533,FOOD,Antipasti,,Arancini,,11.131333333333334,15.0,0.3061224489795916,166.97,0.26276281002140245,15.0,166.97,0.0,0.00,22.26,144.71,15,0.46875,0.31914893617021267,0.04885993485342024,0.019531249999999976,0.2476087812056192,0.03761036071743238,0.018978186429763927
800000020520038740,800000020520038739,800000011077782533,FOOD,Antipasti,,Eggplant Parmigiana,,12.06,4.0,0.08163265306122443,48.24,0.07591590079315119,4.0,48.24,0.0,0.00,0.00,48.24,4,0.125,0.08510638297872337,0.013029315960912065,0.005208333333333326,0.08254196396488887,0.012537653244481639,0.006326499297711366
