Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,8.060214067278288,654.0,0.0,5271.38,0.0,644.0,5158.12,10.0,113.26,145.16,5012.96,147,0,0,0,0,0,0,0
,,,FOOD,,,,,10.421335504885993,307.0,0.4694189602446483,3199.35,0.6069283565214422,302.0,3119.59,5.0,79.76,27.31,3092.28,112,0.7619047619047619,0,0,0.468944099378882,0,0,0.6168571063802624
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.79,108.0,0.3517915309446254,409.14,0.12788222607717192,108.0,409.14,0.0,0.00,13.62,395.52,53,0.4732142857142857,0,0.3576158940397351,0.16770186335403728,0,0.12790562303543015,0.07889949251540009
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,11.0,0.10185185185185185,38.28,0.09356210588062766,11.0,38.28,0.0,0.00,2.25,36.03,8,0.1509433962264151,0.10185185185185185,0.03642384105960265,0.017080745341614908,0.09109526699029127,0.011651596879972059,0.0071873703360888575
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,8.0,0.07407407407407407,27.84,0.06804516791318375,8.0,27.84,0.0,0.00,0.00,27.84,7,0.1320754716981132,0.07407407407407407,0.026490066225165563,0.012422360248447204,0.0703883495145631,0.009003065699095812,0.005553605055695637
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.48,14.0,0.12962962962962962,48.72,0.11907904384807157,14.0,48.72,0.0,0.00,0.00,48.72,12,0.22641509433962265,0.12962962962962962,0.046357615894039736,0.021739130434782608,0.12317961165048544,0.01575536497341767,0.009718808847467364
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,4.0,0.037037037037037035,12.96,0.03167619885613727,4.0,12.96,0.0,0.00,0.00,12.96,3,0.05660377358490566,0.037037037037037035,0.013245033112582781,0.006211180124223602,0.03276699029126214,0.004191082308199775,0.002585298905237624
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.029999999999999,10.0,0.09259259259259259,60.30,0.14738231412230532,10.0,60.30,0.0,0.00,3.45,56.85,7,0.1320754716981132,0.09259259259259259,0.033112582781456956,0.015527950310559006,0.1437348300970874,0.01838449299545966,0.011340605151447448
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
