Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.181765498652288,742.0000000000002,0.0,7554.87,0.0,735.0000000000002,7467.82,7.0,87.05,142.91,7324.91,155,0,0,0,0,0,0,0
,,,FOOD,,,,,12.987798742138366,317.99999999999994,0.4285714285714284,4130.12,0.5466831328666145,315.99999999999994,4093.02,2.0,37.10,121.49,3971.53,107,0.6903225806451613,0,0,0.42993197278911544,0,0,0.5421950576867156
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.93,70.0,0.22012578616352205,275.40,0.06668087125797797,70.0,275.40,0.0,0.00,4.34,271.06,40,0.37383177570093457,0,0.2215189873417722,0.0952380952380952,0,0.06825077489028157,0.037005232828799264
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,1.0,0.014285714285714285,3.48,0.012636165577342049,1.0,3.48,0.0,0.00,0.00,3.48,1,0.025,0.014285714285714285,0.003164556962025317,0.0013605442176870743,0.012838485944071424,8.762366141008628E-4,4.750911615296297E-4
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,4.0,0.05714285714285714,13.92,0.050544662309368195,4.0,13.92,0.0,0.00,0.00,13.92,3,0.075,0.05714285714285714,0.012658227848101267,0.005442176870748297,0.051353943776285695,0.003504946456403451,0.0019003646461185188
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,4.0,0.05714285714285714,12.96,0.04705882352941177,4.0,12.96,0.0,0.00,0.00,12.96,4,0.1,0.05714285714285714,0.012658227848101267,0.005442176870748297,0.047812292481369444,0.003263226011134248,0.0017693050153517245
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.029999999999999,10.0,0.14285714285714285,60.30,0.21895424836601307,10.0,60.30,0.0,0.00,0.00,60.30,7,0.175,0.14285714285714285,0.031645569620253174,0.013605442176870744,0.22245997196192724,0.015183065468471847,0.008232183057539273
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
