Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.620424671385239,989.0,0.0,10503.60,0.0,973.0,10315.94,16.0,187.66,150.92,10165.02,205,0,0,0,0,0,0,0
,,,FOOD,,,,,14.20639705882353,408.0,0.41253791708796766,5796.21,0.5518308008682737,404.0,5756.55,4.0,39.66,92.16,5664.39,146,0.7121951219512195,0,0,0.41521068859198357,0,0,0.5572433699097493
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.90,70.0,0.1715686274509804,272.70,0.04704798480386321,69.0,269.22,1.0,3.48,8.07,261.15,41,0.2808219178082192,0,0.1707920792079208,0.07091469681397738,0,0.04610381700412577,0.025691046353081448
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,7.0,0.1,24.36,0.08932893289328933,6.0,20.88,1.0,3.48,0.00,20.88,7,0.17073170731707318,0.08695652173913043,0.01485148514851485,0.006166495375128468,0.07995404939689833,0.0036861868621334334,0.002054103189172279
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.48,2.0,0.02857142857142857,6.96,0.025522552255225525,2.0,6.96,0.0,0.00,0.00,6.96,2,0.04878048780487805,0.028985507246376812,0.0049504950495049506,0.0020554984583761563,0.026651349798966113,0.0012287289540444779,6.847010630574263E-4
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.2399999999999998,5.0,0.07142857142857142,16.20,0.0594059405940594,5.0,16.20,0.0,0.00,0.00,16.20,5,0.12195121951219512,0.07246376811594203,0.012376237623762377,0.0051387461459403904,0.06203331418724871,0.002859972565448353,0.0015937007502198714
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,3.48,1.0,0.014285714285714285,3.48,0.012761276127612763,1.0,3.48,0.0,0.00,0.00,3.48,1,0.024390243902439025,0.014492753623188406,0.0024752475247524753,0.0010277492291880781,0.013325674899483057,6.143644770222389E-4,3.4235053152871313E-4
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.03,8.0,0.11428571428571428,48.24,0.1768976897689769,8.0,48.24,0.0,0.00,1.19,47.05,8,0.1951219512195122,0.11594202898550725,0.019801980198019802,0.008221993833504625,0.18016465632778098,0.008306278345947224,0.004628618536904009
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
