Master ID,Item ID,Parent ID,Menu Name,Menu Group,Subgroup,Menu Item,Tags,Avg Price,Item Qty (incl voids),% of Ttl Qty (incl voids),Gross Amount (incl voids),% of Ttl Amt (incl voids),Item Qty,Gross Amount,Void Qty,Void Amount,Discount Amount,Net Amount,# Orders,% of Ttl # Orders,% Qty (Group),% Qty (Menu),% Qty (All),% Net Amt (Group),% Net Amt (Menu),% Net Amt (All)
,,,ALL MENUS,,,,,10.01211009174311,436.00000000000034,0.0,4365.28,0.0,429.00000000000034,4291.53,7.0,73.75,199.13,4092.40,112,0,0,0,0,0,0,0
,,,FOOD,,,,,13.042525773195884,193.9999999999999,0.44495412844036636,2530.25,0.5796306307957336,190.9999999999999,2495.70,3.0,34.55,166.80,2328.90,79,0.7053571428571429,0,0,0.4452214452214446,0,0,0.5690792688886717
800000011075935831,800000011075935830,,FOOD,Cornetti/Bombolone,,,,3.68,35.0,0.18041237113402073,128.67,0.05085268254125086,34.0,125.19,1.0,3.48,2.05,123.14,28,0.35443037974683544,0,0.1780104712041886,0.0792540792540792,0,0.05287474773498218,0.03008992278369661
800000001217284822,800000001217284821,800000011075935831,FOOD,Cornetti/Bombolone,,Almond cornetto,,3.48,3.0,0.08571428571428572,10.44,0.08113779435765914,3.0,10.44,0.0,0.00,0.00,10.44,2,0.07142857142857142,0.08823529411764706,0.015706806282722523,0.006993006993006988,0.08478154945590384,0.004482803040061831,0.002551070276610302
800000001217284820,800000001217284819,800000011075935831,FOOD,Cornetti/Bombolone,,Apricot\strawberry cornetto,,3.48,6.0,0.17142857142857143,20.88,0.16227558871531828,5.0,17.40,1.0,3.48,0.00,17.40,5,0.17857142857142858,0.14705882352941177,0.026178010471204206,0.011655011655011645,0.1413025824265064,0.007471338400103052,0.004251783794350503
800000001217284818,800000001217284817,800000011075935831,FOOD,Cornetti/Bombolone,,chocolate cornetto,,3.48,4.0,0.11428571428571428,13.92,0.10818372581021218,4.0,13.92,0.0,0.00,2.05,11.87,3,0.10714285714285714,0.11764705882352941,0.020942408376963362,0.009324009324009317,0.09639434789670294,0.005096826828116277,0.002900498484996579
800000001217284816,800000001217284815,800000011075935831,FOOD,Cornetti/Bombolone,,Custard cornetto,,3.24,2.0,0.05714285714285714,6.48,0.05036138960130567,2.0,6.48,0.0,0.00,0.00,6.48,2,0.07142857142857142,0.058823529411764705,0.010471204188481681,0.0046620046620046585,0.05262303069676791,0.002782429473141827,0.0015834229303098427
800000001217284832,800000001217284831,800000011075935831,FOOD,Cornetti/Bombolone,,Custard/Nutella Bombolone,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
800000011364348633,800000011364348632,800000011075935831,FOOD,Cornetti/Bombolone,,Ham and Cheese,,6.03,2.0,0.05714285714285714,12.06,0.09372814175798556,2.0,12.06,0.0,0.00,0.00,12.06,2,0.07142857142857142,0.058823529411764705,0.010471204188481681,0.0046620046620046585,0.09793730713009582,0.005178410408347289,0.002946926009187763
800000009034977538,800000009034977537,800000011075935831,FOOD,Cornetti/Bombolone,,Lobster tail,,0.00,0.0,0.0,0.00,0.0,0.0,0.00,0.0,0.00,0.00,0.00,0,0,0,0,0,0,0,0
