Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
59,4/19/2024 11:49,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
59,4/19/2024 11:49,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
73,4/19/2024 12:36,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
84,4/19/2024 13:13,Vellutata,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
93,4/19/2024 13:36,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
138,4/19/2024 16:34,Fritto Misto,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
138,4/19/2024 16:34,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
138,4/19/2024 16:34,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,4/19/2024 17:29,Full Tante Belle Cose,,Aperitivo - Dinner,FOOD,125.23,3,FALSE,FALSE
155,4/19/2024 18:06,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,4/19/2024 18:06,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
161,4/19/2024 18:28,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
156,4/19/2024 18:19,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
156,4/19/2024 18:19,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
165,4/19/2024 18:51,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,13.64,1,FALSE,FALSE
166,4/19/2024 18:51,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
164,4/19/2024 18:46,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
164,4/19/2024 18:46,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
171,4/19/2024 19:10,Crostoni,,Aperitivo - Dinner,FOOD,5.57,0.5,FALSE,FALSE
173,4/19/2024 19:14,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
173,4/19/2024 19:14,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
173,4/19/2024 19:14,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
177,4/19/2024 19:36,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
177,4/19/2024 19:36,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
171,4/19/2024 19:10,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
171,4/19/2024 19:10,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
180,4/19/2024 20:01,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
180,4/19/2024 20:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
180,4/19/2024 20:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
181,4/19/2024 20:04,Full Tante Belle Cose,,Aperitivo - Dinner,FOOD,41.74,1,FALSE,FALSE
184,4/19/2024 20:17,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
184,4/19/2024 20:17,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
182,4/19/2024 20:07,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
182,4/19/2024 20:07,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
182,4/19/2024 20:07,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
182,4/19/2024 20:07,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
182,4/19/2024 20:07,Vellutata,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
187,4/19/2024 20:41,Genovese,,Aperitivo - Dinner,FOOD,0,1,FALSE,FALSE
181,4/19/2024 20:04,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
181,4/19/2024 20:04,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
181,4/19/2024 20:04,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
171,4/19/2024 19:10,Crostoni,,Aperitivo - Dinner,FOOD,5.57,0.5,FALSE,FALSE
