Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/26/24 7:59 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,7.50,2.0,false,false
2,5/26/24 8:00 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
2,5/26/24 8:00 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
3,5/26/24 8:05 AM,Cappuccino,,Espresso Bar,BEVERAGES,3.38,1.0,false,false
3,5/26/24 8:05 AM,Americano,,Espresso Bar,BEVERAGES,3.18,1.0,false,false
3,5/26/24 8:05 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,true,false
3,5/26/24 8:05 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,true,false
3,5/26/24 8:05 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,6.27,2.0,false,false
1,5/26/24 7:59 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,7.50,2.0,false,false
4,5/26/24 8:16 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,false
4,5/26/24 8:16 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/26/24 8:16 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
4,5/26/24 8:16 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
4,5/26/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
4,5/26/24 8:16 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/26/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
4,5/26/24 8:16 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
4,5/26/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
4,5/26/24 8:16 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/26/24 8:16 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
4,5/26/24 8:16 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
5,5/26/24 8:18 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,false
5,5/26/24 8:18 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
5,5/26/24 8:18 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
6,5/26/24 8:19 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
6,5/26/24 8:19 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
8,5/26/24 8:22 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,false
7,5/26/24 8:21 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,8.50,2.0,false,false
9,5/26/24 8:23 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
9,5/26/24 8:23 AM,Cappuccino,,Espresso Bar,BEVERAGES,0.00,1.0,false,false
10,5/26/24 8:24 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
9,5/26/24 8:23 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
9,5/26/24 8:23 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
9,5/26/24 8:23 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
8,5/26/24 8:22 AM,Glass Prosecco Rosato - Castel Nuovo del Garda,,Wine - Glasses,BEVERAGES,12.00,1.0,false,false
10,5/26/24 8:24 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,false
11,5/26/24 8:27 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,false
11,5/26/24 8:27 AM,Lavazza Cold Brew Can,,Non-Alcoholic,BEVERAGES,7.50,1.0,false,false
12,5/26/24 8:31 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
12,5/26/24 8:31 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
12,5/26/24 8:31 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,false
3,5/26/24 8:05 AM,Cappuccino,,Espresso Bar,BEVERAGES,3.38,1.0,false,false
3,5/26/24 8:05 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.13,1.0,false,false
13,5/26/24 8:35 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
14,5/26/24 8:43 AM,Espresso con panna,,Espresso Bar,BEVERAGES,3.50,1.0,false,false
14,5/26/24 8:43 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
14,5/26/24 8:43 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
14,5/26/24 8:43 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
15,5/26/24 8:43 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
15,5/26/24 8:43 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
15,5/26/24 8:43 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
15,5/26/24 8:43 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
3,5/26/24 8:05 AM,Americano,,Espresso Bar,BEVERAGES,3.18,1.0,false,false
1,5/26/24 7:59 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
1,5/26/24 7:59 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
1,5/26/24 7:59 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
16,5/26/24 8:48 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
16,5/26/24 8:48 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
16,5/26/24 8:48 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
16,5/26/24 8:48 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
17,5/26/24 8:48 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
17,5/26/24 8:48 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
17,5/26/24 8:48 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,false
17,5/26/24 8:48 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
18,5/26/24 8:50 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
18,5/26/24 8:50 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
19,5/26/24 8:53 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,6.03,2.0,false,false
19,5/26/24 8:53 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
19,5/26/24 8:53 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
10,5/26/24 8:24 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,false
20,5/26/24 8:54 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,false
20,5/26/24 8:54 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
20,5/26/24 8:54 AM,Santal Fruit Juice,,Non-Alcoholic,BEVERAGES,2.95,1.0,false,false
20,5/26/24 8:54 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
