Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/25/24 8:00 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
1,5/25/24 8:00 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
1,5/25/24 8:00 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
2,5/25/24 8:01 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
2,5/25/24 8:01 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,5.19,1.0,false,false
2,5/25/24 8:01 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
2,5/25/24 8:01 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
3,5/25/24 8:02 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
3,5/25/24 8:02 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
3,5/25/24 8:02 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
3,5/25/24 8:02 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,5.19,1.0,false,false
4,5/25/24 8:04 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/25/24 8:04 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
4,5/25/24 8:04 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
5,5/25/24 8:05 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
5,5/25/24 8:05 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
5,5/25/24 8:05 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
6,5/25/24 8:09 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
6,5/25/24 8:09 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,false
6,5/25/24 8:09 AM,marble cake/ mini tiramisu,,BAKERY DISPLAY,RETAIL,3.50,1.0,false,false
8,5/25/24 8:15 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
8,5/25/24 8:15 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
8,5/25/24 8:15 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
8,5/25/24 8:15 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
