Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
41,4/9/2024 12:32,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
11,4/9/2024 9:38,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
19,4/9/2024 10:09,Single serving desserts,,BAKERY DISPLAY,RETAIL,4.87,1,FALSE,FALSE
36,4/9/2024 12:12,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
28,4/9/2024 11:40,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
29,4/9/2024 11:43,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
33,4/9/2024 12:08,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
38,4/9/2024 12:28,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
44,4/9/2024 13:00,Key lime,,BAKERY DISPLAY,RETAIL,8.5,1,TRUE,FALSE
44,4/9/2024 13:00,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,TRUE,FALSE
57,4/9/2024 13:40,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
57,4/9/2024 13:40,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,4/9/2024 13:47,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,4/9/2024 13:47,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
58,4/9/2024 13:47,PROFITTEROLES,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
58,4/9/2024 13:47,Fruit sorbetto ripieno,,BAKERY DISPLAY,RETAIL,6.75,1,FALSE,FALSE
54,4/9/2024 13:31,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
72,4/9/2024 14:49,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
69,4/9/2024 14:38,FLUTE sorbetto & gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
69,4/9/2024 14:38,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
75,4/9/2024 15:15,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
75,4/9/2024 15:15,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
1,4/9/2024 8:10,avocado crostone,,Colazione - Breakfast,FOOD,4.79,1,FALSE,FALSE
4,4/9/2024 8:22,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
5,4/9/2024 8:30,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
6,4/9/2024 8:31,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
2,4/9/2024 8:15,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
7,4/9/2024 9:01,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
10,4/9/2024 9:32,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
10,4/9/2024 9:32,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
10,4/9/2024 9:32,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
10,4/9/2024 9:32,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
11,4/9/2024 9:38,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
13,4/9/2024 9:47,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
13,4/9/2024 9:47,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
13,4/9/2024 9:47,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
14,4/9/2024 9:57,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
15,4/9/2024 9:57,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
16,4/9/2024 10:00,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
17,4/9/2024 10:05,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
12,4/9/2024 9:39,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
