Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/12/24 8:02 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
1,5/12/24 8:02 AM,Loaf Cake\cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
1,5/12/24 8:02 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
3,5/12/24 8:03 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,true,false
3,5/12/24 8:03 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,true,false
3,5/12/24 8:03 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
3,5/12/24 8:03 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,false
4,5/12/24 8:08 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
4,5/12/24 8:08 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
4,5/12/24 8:08 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
4,5/12/24 8:08 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,12.52,3.0,false,false
2,5/12/24 8:03 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
2,5/12/24 8:03 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
2,5/12/24 8:03 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
2,5/12/24 8:03 AM,Loaf Cake\cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
2,5/12/24 8:03 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
2,5/12/24 8:03 AM,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1.0,false,false
2,5/12/24 8:03 AM,Flower Arrangment With Capuccino Pistacchio,,,,25.00,1.0,false,false
5,5/12/24 8:11 AM,Flower,,,,25.00,1.0,false,false
5,5/12/24 8:11 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
3,5/12/24 8:03 AM,Mokaccino,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
8,5/12/24 8:15 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
8,5/12/24 8:15 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,false
8,5/12/24 8:15 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,12.98,2.0,false,false
7,5/12/24 8:14 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
7,5/12/24 8:14 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
7,5/12/24 8:14 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
7,5/12/24 8:14 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
7,5/12/24 8:14 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
7,5/12/24 8:14 AM,Loaf Cake\cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
7,5/12/24 8:14 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
