Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
6/9/24 8:02 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/9/24 8:03 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/9/24 8:03 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/9/24 8:04 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/9/24 8:04 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/9/24 8:02 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/9/24 8:02 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/9/24 8:02 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/9/24 8:02 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/9/24 8:16 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/9/24 8:16 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/9/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/9/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/9/24 8:17 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/9/24 8:17 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/9/24 8:20 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/9/24 8:20 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/9/24 8:04 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/9/24 8:04 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/9/24 8:29 AM,Cappuccino,,Espresso Bar,BEVERAGES,9.50,2.0,false,9.50,0.00
6/9/24 8:20 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/9/24 8:20 AM,Roasted Potatoes,,Colazione - Breakfast,FOOD,4.17,1.0,false,4.17,0.00
