Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
6/7/24 11:20 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 11:20 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:20 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:21 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/7/24 11:21 AM,Rosso di Sera Mocktail,,Non-Alcoholic,BEVERAGES,9.00,1.0,false,9.00,0.00
6/7/24 11:26 AM,Omelette with Prosciutto Cotto and Provolone Cheese,,,,8.00,1.0,false,8.00,0.00
6/7/24 11:26 AM,Omelette with Prosciutto Cotto and Provolone Cheese,,,,8.00,1.0,false,8.00,0.00
6/7/24 11:26 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,8.35,0.00
6/7/24 11:26 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,7.89,0.00
6/7/24 11:33 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/7/24 11:12 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/7/24 11:35 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:35 AM,San Pellegrino glass bottle,,Non-Alcoholic,BEVERAGES,3.75,1.0,false,3.75,0.00
6/7/24 10:16 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 11:21 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 11:21 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 11:05 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/7/24 11:36 AM,AZZURRO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 11:36 AM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 11:38 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:38 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 11:38 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 11:38 AM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,17.00,2.0,false,17.00,0.00
6/7/24 11:46 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 11:46 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 11:49 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:49 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/7/24 11:49 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:49 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:53 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 11:53 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:53 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:54 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/7/24 11:54 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 11:54 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,12.98,2.0,false,12.98,0.00
6/7/24 11:54 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/7/24 11:54 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/7/24 11:54 AM,Choc Muffin/Brownies/bars,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,4.50,0.00
6/7/24 11:54 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
6/7/24 12:01 PM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,4.40,1.0,false,4.40,0.00
6/7/24 12:01 PM,Mokaccino,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/7/24 12:01 PM,Quarta Caffe Classico,,MARKET,RETAIL,10.00,1.0,false,10.00,0.00
6/7/24 12:08 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:08 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:08 PM,Glass Moscato D'Asti - La Morandina,,Wine - Glasses,BEVERAGES,12.00,1.0,false,12.00,0.00
6/7/24 12:08 PM,Coke -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/7/24 11:12 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/7/24 12:08 PM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 12:08 PM,BOLOGNESE,,Pasta,FOOD,18.55,1.0,false,18.55,0.00
6/7/24 12:12 PM,VOLARE,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:12 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:08 PM,Crostone Avocado,,Colazione - Breakfast,FOOD,13.91,1.0,false,13.91,0.00
6/7/24 12:08 PM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:08 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:15 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:15 PM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:17 PM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,6.96,0.00
6/7/24 12:17 PM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/7/24 12:20 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/7/24 12:20 PM,PIZZA MARGHERITA,,Kids,FOOD,8.35,1.0,false,8.35,0.00
6/7/24 12:20 PM,PIZZA MARGHERITA,,Kids,FOOD,8.35,1.0,false,8.35,0.00
6/7/24 12:20 PM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:20 PM,Roasted Potatoes,,Colazione - Breakfast,FOOD,4.17,1.0,false,4.17,0.00
6/7/24 12:20 PM,MINA,,Salad,FOOD,19.94,1.0,false,19.94,0.00
6/7/24 12:20 PM,MINA,,Salad,FOOD,19.94,1.0,false,19.94,0.00
6/7/24 12:22 PM,Sprite -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/7/24 12:22 PM,Diet Coke -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/7/24 12:22 PM,Coke -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/7/24 12:22 PM,Diet Coke -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/7/24 12:22 PM,Glass Chianti Riserva - San Vincente,,Wine - Glasses,BEVERAGES,13.00,1.0,false,13.00,0.00
6/7/24 12:22 PM,PIZZA MARGHERITA,,Kids,FOOD,8.35,1.0,false,8.35,0.00
6/7/24 12:22 PM,PIZZA MARGHERITA,,Kids,FOOD,8.35,1.0,false,8.35,0.00
6/7/24 12:22 PM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 12:22 PM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 11:12 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/7/24 12:25 PM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 12:25 PM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 12:26 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:27 PM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.50,1.0,true,5.50,0.00
6/7/24 12:27 PM,Espresso Macchiato,,Espresso Bar,BEVERAGES,3.25,1.0,true,3.25,0.00
6/7/24 12:29 PM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.50,1.0,false,5.50,0.00
6/7/24 12:29 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/7/24 12:30 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:30 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:35 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:35 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:29 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:29 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:35 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/7/24 12:35 PM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 11:12 AM,PUGLIESE,,Pasta,FOOD,10.20,0.5,false,10.20,0.00
6/7/24 11:12 AM,MINA,,Salad,FOOD,8.11,0.5,false,8.11,0.00
6/7/24 12:22 PM,Glass Chianti Riserva - San Vincente,,Wine - Glasses,BEVERAGES,13.00,1.0,false,13.00,0.00
6/7/24 12:46 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 12:46 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/7/24 12:48 PM,Espresso con panna,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:46 PM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:46 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:48 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:48 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:54 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 12:54 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 12:54 PM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/7/24 12:54 PM,VELLUTATA,,Soup,FOOD,14.85,1.0,false,14.85,0.00
6/7/24 12:54 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 12:54 PM,Baladin Cedrata,,Non-Alcoholic,BEVERAGES,3.30,1.0,false,3.30,0.00
6/7/24 12:54 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/7/24 12:54 PM,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6.00,1.0,false,6.00,0.00
6/7/24 12:20 PM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/7/24 12:59 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/7/24 12:59 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/7/24 1:00 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 1:00 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/7/24 1:05 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/7/24 12:30 PM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
