Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
6/5/24 8:07 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/5/24 8:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 8:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 8:07 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:10 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/5/24 8:10 AM,Mokaccino,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:10 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/5/24 8:10 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/5/24 8:10 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/5/24 8:10 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/5/24 8:10 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/5/24 8:10 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/5/24 8:10 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/5/24 8:17 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:17 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:18 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:18 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 8:18 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/5/24 8:18 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/5/24 8:26 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 8:26 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 8:27 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 8:10 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:37 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:37 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/5/24 8:27 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 8:39 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:39 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:39 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 8:42 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:42 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/5/24 8:17 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/5/24 8:17 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/5/24 8:10 AM,Piadina Crudo,,Panini,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 8:37 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 8:37 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 8:18 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:18 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 8:51 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,0.00,1.0,false,3.00,0.00
6/5/24 8:51 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 8:51 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
6/5/24 8:51 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/5/24 8:39 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 8:39 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 9:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:07 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 8:18 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/5/24 9:12 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:00 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,8.35,0.00
6/5/24 9:00 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/5/24 9:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:16 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/5/24 9:17 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:17 AM,Hot Italian Tea,,Espresso Bar,BEVERAGES,2.50,1.0,false,2.50,0.00
6/5/24 9:07 AM,Piadina Crudo,,Panini,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 9:21 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:21 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:22 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/5/24 9:17 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 9:17 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 9:17 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/5/24 9:21 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 9:21 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 9:15 AM,Piadina Nutella,,Colazione - Breakfast,FOOD,6.96,1.0,false,6.96,0.00
6/5/24 9:15 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/5/24 9:15 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/5/24 9:36 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 9:36 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/5/24 9:22 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 9:36 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,0.00,1.0,false,4.25,0.00
6/5/24 9:36 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,0.00,2.0,false,6.96,0.00
6/5/24 9:22 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/5/24 9:12 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/5/24 9:21 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 10:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 10:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 10:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 9:07 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 10:09 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 10:09 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 10:31 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/5/24 10:32 AM,VV Candle,,MARKET,RETAIL,25.00,1.0,false,25.00,0.00
6/5/24 9:22 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/5/24 10:07 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/5/24 10:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 10:51 AM,Gift Card,,,,10.00,1.0,false,10.00,0.00
6/5/24 10:52 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/5/24 10:53 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/5/24 10:53 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/5/24 10:58 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/5/24 11:01 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/5/24 11:01 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/5/24 11:04 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 11:04 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 11:13 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 11:16 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/5/24 11:16 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:16 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:17 AM,TUSCAN RIBOLLITA,,Soup,FOOD,14.85,1.0,false,14.85,0.00
6/5/24 11:17 AM,TUSCAN RIBOLLITA,,Soup,FOOD,14.85,1.0,false,14.85,0.00
6/5/24 11:17 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 11:17 AM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/5/24 10:58 AM,Coke -draft,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/5/24 11:19 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:19 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:19 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,true,6.50,0.00
6/5/24 11:20 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 11:20 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/5/24 11:20 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/5/24 11:23 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/5/24 11:23 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/5/24 11:24 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 11:24 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/5/24 11:24 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:24 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:19 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,6.96,0.00
6/5/24 11:23 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:23 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/5/24 11:23 AM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/5/24 11:23 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
