Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
6/8/24 8:02 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/8/24 8:02 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 8:02 AM,Espresso in ghiaccio/with ice,,Espresso Bar,BEVERAGES,3.25,1.0,false,3.25,0.00
6/8/24 8:02 AM,Santal Fruit Juice,,Non-Alcoholic,BEVERAGES,2.95,1.0,false,2.95,0.00
6/8/24 8:07 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/8/24 8:07 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,2.0,false,10.00,5.00
6/8/24 8:07 AM,Italiano With Focaccia And Scrumbled Eggs,,,,12.00,1.0,false,12.00,0.00
6/8/24 8:12 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 8:13 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/8/24 8:13 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/8/24 8:23 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,6.03,2.0,false,6.03,0.00
6/8/24 8:23 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 8:23 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 8:27 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,7.50,2.0,false,7.50,0.00
6/8/24 8:27 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/8/24 8:27 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 8:27 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/8/24 8:28 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 8:28 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/8/24 8:28 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.50,1.0,false,5.50,0.00
6/8/24 8:28 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/8/24 8:30 AM,VV Candle,,MARKET,RETAIL,25.00,1.0,false,25.00,0.00
6/8/24 8:31 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/8/24 8:31 AM,Espresso in ghiaccio/with ice,,Espresso Bar,BEVERAGES,3.25,1.0,false,3.25,0.00
6/8/24 8:31 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 8:31 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/8/24 8:31 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 8:31 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 8:31 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 8:31 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
6/8/24 8:31 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,10.00,2.0,false,10.00,0.00
6/8/24 8:31 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 8:32 AM,Americano,,Espresso Bar,BEVERAGES,0.00,1.0,false,4.00,0.00
6/8/24 8:39 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,5.25,0.00
6/8/24 8:39 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 8:39 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/8/24 8:39 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/8/24 8:39 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/8/24 8:39 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/8/24 8:44 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/8/24 8:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 8:44 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 8:44 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/8/24 8:49 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,1.70,1.0,false,4.25,0.00
6/8/24 8:49 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,1.58,1.0,false,3.94,0.00
6/8/24 8:53 AM,Santal Fruit Juice,,Non-Alcoholic,BEVERAGES,2.95,1.0,false,2.95,0.00
6/8/24 8:53 AM,Santal Fruit Juice,,Non-Alcoholic,BEVERAGES,2.95,1.0,false,2.95,0.00
6/8/24 8:53 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 8:53 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,13.91,4.0,false,13.91,0.00
6/8/24 9:03 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:03 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/8/24 9:03 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:03 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:03 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 9:04 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 9:04 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 9:04 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/8/24 9:04 AM,marble cake/ mini tiramisu,,BAKERY DISPLAY,RETAIL,3.50,1.0,false,3.50,0.00
6/8/24 9:05 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/8/24 9:05 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 9:05 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 9:05 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:05 AM,Lemonade -draft/oj,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/8/24 9:05 AM,Piadina Nutella,,Colazione - Breakfast,FOOD,6.96,1.0,false,6.96,0.00
6/8/24 9:05 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:06 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 9:06 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 9:07 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:03 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:03 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:08 AM,Hot chocolate,,Espresso Bar,BEVERAGES,12.75,3.0,false,12.75,0.00
6/8/24 9:08 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/8/24 9:09 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/8/24 9:09 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:09 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:09 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:09 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/8/24 9:11 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:11 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/8/24 9:04 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,6.96,0.00
6/8/24 9:04 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/8/24 9:13 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 9:13 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,6.96,0.00
6/8/24 9:15 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/8/24 9:15 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
6/8/24 9:17 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/8/24 9:17 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/8/24 8:31 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,8.35,0.00
6/8/24 8:31 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/8/24 8:53 AM,Santal Fruit Juice,,Non-Alcoholic,BEVERAGES,2.95,1.0,false,2.95,0.00
6/8/24 9:21 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:22 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:22 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/8/24 9:30 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/8/24 9:32 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/8/24 9:32 AM,Italiano With Focaccia,,,,10.00,1.0,false,10.00,0.00
6/8/24 9:34 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:34 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 9:35 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 9:35 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/8/24 9:39 AM,Occhio di bue/coconut Cookie,,BAKERY DISPLAY,RETAIL,7.00,2.0,false,7.00,0.00
6/8/24 9:39 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
6/8/24 9:39 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:44 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 9:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:47 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,9.00,2.0,false,9.00,0.00
6/8/24 9:48 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 9:48 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/8/24 9:48 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
6/8/24 9:54 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/8/24 9:54 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/8/24 9:54 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/8/24 9:54 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/8/24 9:57 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/8/24 10:03 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 10:03 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/8/24 10:03 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/8/24 10:03 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 10:03 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/8/24 10:06 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/8/24 10:06 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
