Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/10/24 7:59 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.75,1.0,false,false
1,5/10/24 7:59 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
2,5/10/24 8:00 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.50,1.0,false,false
2,5/10/24 8:00 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
2,5/10/24 8:00 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
2,5/10/24 8:00 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,false
4,5/10/24 8:07 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,7.50,2.0,false,false
5,5/10/24 8:13 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
5,5/10/24 8:13 AM,Espresso Macchiato,,Espresso Bar,BEVERAGES,3.25,1.0,false,false
5,5/10/24 8:13 AM,San Pellegrino glass bottle,,Non-Alcoholic,BEVERAGES,1.88,0.5,false,false
6,5/10/24 8:14 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
6,5/10/24 8:14 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
7,5/10/24 8:16 AM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,false
7,5/10/24 8:16 AM,Pesche - pink liquor dessert,,BAKERY DISPLAY,RETAIL,4.00,1.0,false,false
7,5/10/24 8:16 AM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,false
7,5/10/24 8:16 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,false
7,5/10/24 8:16 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
5,5/10/24 8:13 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
5,5/10/24 8:13 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,false
9,5/10/24 8:21 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
9,5/10/24 8:21 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
9,5/10/24 8:21 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,true,false
9,5/10/24 8:21 AM,Piadina Ham & Cheese,,Colazione - Breakfast,FOOD,6.96,1.0,false,false
10,5/10/24 8:23 AM,Single serving desserts,,BAKERY DISPLAY,RETAIL,4.77,1.0,false,false
10,5/10/24 8:23 AM,San Pellegrino glass bottle,,Non-Alcoholic,BEVERAGES,2.75,1.0,false,false
10,5/10/24 8:23 AM,San Pellegrino Lemonade Aranciata can,,Non-Alcoholic,BEVERAGES,3.31,1.0,false,false
10,5/10/24 8:23 AM,Cappuccino,,Espresso Bar,BEVERAGES,3.12,1.0,false,false
10,5/10/24 8:23 AM,Fruit tartlette,,BAKERY DISPLAY,RETAIL,3.49,1.0,false,false
10,5/10/24 8:23 AM,Frittata,,Colazione - Breakfast,FOOD,6.13,1.0,false,false
6,5/10/24 8:14 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
6,5/10/24 8:14 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/10/24 8:07 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,7.50,2.0,false,false
11,5/10/24 8:27 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
11,5/10/24 8:27 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,false
12,5/10/24 8:31 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
12,5/10/24 8:31 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
13,5/10/24 8:32 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
13,5/10/24 8:32 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
13,5/10/24 8:32 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
13,5/10/24 8:32 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
15,5/10/24 8:40 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
15,5/10/24 8:40 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
