Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
31,3/29/2024 11:05,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
56,3/29/2024 12:24,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
81,3/29/2024 13:16,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
105,3/29/2024 14:04,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
133,3/29/2024 16:50,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
137,3/29/2024 17:22,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
137,3/29/2024 17:22,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
137,3/29/2024 17:22,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
138,3/29/2024 17:22,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
138,3/29/2024 17:22,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
139,3/29/2024 17:38,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
142,3/29/2024 17:44,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,3/29/2024 17:46,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,3/29/2024 17:46,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,3/29/2024 17:46,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
146,3/29/2024 18:08,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
147,3/29/2024 18:08,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
145,3/29/2024 18:08,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
146,3/29/2024 18:08,Bolognese,,Aperitivo - Dinner,FOOD,37.11,2,FALSE,FALSE
147,3/29/2024 18:08,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,3/29/2024 18:08,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
145,3/29/2024 18:08,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
151,3/29/2024 18:39,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
151,3/29/2024 18:39,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
151,3/29/2024 18:39,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
152,3/29/2024 19:06,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
152,3/29/2024 19:06,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,3/29/2024 19:12,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
154,3/29/2024 19:11,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
154,3/29/2024 19:11,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
155,3/29/2024 19:12,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
150,3/29/2024 18:31,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
150,3/29/2024 18:31,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
156,3/29/2024 19:16,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
159,3/29/2024 19:41,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
155,3/29/2024 19:12,special - eggplant parmigiana,,Aperitivo - Dinner,FOOD,16.7,1,FALSE,FALSE
155,3/29/2024 19:12,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,3/29/2024 19:12,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,3/29/2024 19:12,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,3/29/2024 19:12,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
154,3/29/2024 19:11,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
154,3/29/2024 19:11,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
164,3/29/2024 19:54,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
164,3/29/2024 19:54,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
164,3/29/2024 19:54,Bolognese,,Aperitivo - Dinner,FOOD,20.41,1,FALSE,FALSE
151,3/29/2024 18:39,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
151,3/29/2024 18:39,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
151,3/29/2024 18:39,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
9,3/29/2024 9:01,RELIGIEUSE/ECLAIR/ROLL,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
19,3/29/2024 9:49,cupcake,,BAKERY DISPLAY,RETAIL,9.5,2,FALSE,FALSE
24,3/29/2024 10:20,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
33,3/29/2024 11:14,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
33,3/29/2024 11:14,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
33,3/29/2024 11:14,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
56,3/29/2024 12:24,cupcake,,BAKERY DISPLAY,RETAIL,9.5,2,FALSE,FALSE
58,3/29/2024 12:29,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
60,3/29/2024 12:29,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,34,4,FALSE,FALSE
73,3/29/2024 12:48,cupcake,,BAKERY DISPLAY,RETAIL,0,1,FALSE,FALSE
66,3/29/2024 12:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
66,3/29/2024 12:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
90,3/29/2024 13:29,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
99,3/29/2024 13:47,cupcake,,BAKERY DISPLAY,RETAIL,9.5,2,FALSE,FALSE
99,3/29/2024 13:47,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
99,3/29/2024 13:47,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
83,3/29/2024 13:18,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
101,3/29/2024 13:51,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
117,3/29/2024 14:59,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
110,3/29/2024 14:25,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
120,3/29/2024 15:18,cupcake,,BAKERY DISPLAY,RETAIL,4.75,1,FALSE,FALSE
122,3/29/2024 15:24,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
122,3/29/2024 15:24,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
129,3/29/2024 16:24,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
135,3/29/2024 17:10,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
136,3/29/2024 17:10,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
136,3/29/2024 17:10,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
142,3/29/2024 17:44,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
137,3/29/2024 17:22,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
137,3/29/2024 17:22,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
142,3/29/2024 17:44,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
143,3/29/2024 17:46,FLUTE sorbetto & gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
143,3/29/2024 17:46,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
143,3/29/2024 17:46,Sorbetti - Ripieni,,BAKERY DISPLAY,RETAIL,6.75,1,FALSE,FALSE
143,3/29/2024 17:46,Sorbetti - Ripieni,,BAKERY DISPLAY,RETAIL,6.75,1,FALSE,FALSE
145,3/29/2024 18:08,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
145,3/29/2024 18:08,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
145,3/29/2024 18:08,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
149,3/29/2024 18:25,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
150,3/29/2024 18:31,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
157,3/29/2024 19:31,cupcake,,BAKERY DISPLAY,RETAIL,0,1,FALSE,FALSE
158,3/29/2024 19:32,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
158,3/29/2024 19:32,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
158,3/29/2024 19:32,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
161,3/29/2024 19:45,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
151,3/29/2024 18:39,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
151,3/29/2024 18:39,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
151,3/29/2024 18:39,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
151,3/29/2024 18:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
151,3/29/2024 18:39,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
168,3/29/2024 20:21,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
156,3/29/2024 19:16,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
156,3/29/2024 19:16,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
156,3/29/2024 19:16,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
170,3/29/2024 20:27,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
170,3/29/2024 20:27,Gelato,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
170,3/29/2024 20:27,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
170,3/29/2024 20:27,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
170,3/29/2024 20:27,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
170,3/29/2024 20:27,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
171,3/29/2024 20:29,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
159,3/29/2024 19:41,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
175,3/29/2024 20:41,TIRAMISU,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
155,3/29/2024 19:12,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
155,3/29/2024 19:12,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
155,3/29/2024 19:12,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
155,3/29/2024 19:12,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
134,3/29/2024 17:03,Beer Coast to Coast - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
137,3/29/2024 17:22,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
149,3/29/2024 18:25,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
147,3/29/2024 18:08,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
149,3/29/2024 18:25,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
149,3/29/2024 18:25,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
152,3/29/2024 19:06,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
154,3/29/2024 19:11,Beer Miller Lite - Bottle,,Beer,BEVERAGES,4,1,FALSE,FALSE
155,3/29/2024 19:12,Beer Peroni - Draft,,Beer,BEVERAGES,14,2,FALSE,FALSE
152,3/29/2024 19:06,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
154,3/29/2024 19:11,Beer Miller Lite - Bottle,,Beer,BEVERAGES,4,1,FALSE,FALSE
154,3/29/2024 19:11,Beer Miller Lite - Bottle,,Beer,BEVERAGES,4,1,FALSE,FALSE
151,3/29/2024 18:39,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
151,3/29/2024 18:39,Beer Peroni - Draft,,Beer,BEVERAGES,7,1,FALSE,FALSE
154,3/29/2024 19:11,Beer Miller Lite - Bottle,,Beer,BEVERAGES,4,1,FALSE,FALSE
1,3/29/2024 8:06,Lobster tail,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
2,3/29/2024 8:17,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,8.35,2,FALSE,FALSE
3,3/29/2024 8:19,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
4,3/29/2024 8:20,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
5,3/29/2024 8:27,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
6,3/29/2024 8:48,Apricot\strawberry cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
9,3/29/2024 9:01,plain cornetto,,Colazione - Breakfast,FOOD,9.04,3,FALSE,FALSE
9,3/29/2024 9:01,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,12.52,3,FALSE,FALSE
9,3/29/2024 9:01,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,10.44,3,FALSE,FALSE
9,3/29/2024 9:01,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,6.5,2,FALSE,FALSE
8,3/29/2024 8:56,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
8,3/29/2024 8:56,Cornetto Salato,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
14,3/29/2024 9:23,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
14,3/29/2024 9:23,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
17,3/29/2024 9:46,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
19,3/29/2024 9:49,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
19,3/29/2024 9:49,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
20,3/29/2024 9:49,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
23,3/29/2024 10:05,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,8.35,2,FALSE,FALSE
23,3/29/2024 10:05,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
24,3/29/2024 10:20,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
24,3/29/2024 10:20,bombolone custard/nutella,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
25,3/29/2024 10:49,cornetto vegan/multigrain,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
28,3/29/2024 11:00,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
30,3/29/2024 11:01,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
32,3/29/2024 11:06,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
32,3/29/2024 11:06,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
33,3/29/2024 11:14,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
33,3/29/2024 11:14,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
33,3/29/2024 11:14,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
34,3/29/2024 11:16,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
34,3/29/2024 11:16,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
35,3/29/2024 11:18,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
35,3/29/2024 11:18,Frittata,,Colazione - Breakfast,FOOD,8.35,1,FALSE,FALSE
35,3/29/2024 11:18,bombolone custard/nutella,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
35,3/29/2024 11:18,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
32,3/29/2024 11:06,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
38,3/29/2024 11:39,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
35,3/29/2024 11:18,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
35,3/29/2024 11:18,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
51,3/29/2024 12:08,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
53,3/29/2024 12:11,Pistacchio cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
46,3/29/2024 12:01,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
46,3/29/2024 12:01,bombolone plain\treccia,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
38,3/29/2024 11:39,bombolone custard/nutella,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
56,3/29/2024 12:24,plain cornetto,,Colazione - Breakfast,FOOD,3.02,1,FALSE,FALSE
58,3/29/2024 12:29,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
53,3/29/2024 12:11,Pistacchio cornetto,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
46,3/29/2024 12:01,mini bomboloni,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
79,3/29/2024 13:14,conchiglia /shell choc,,Colazione - Breakfast,FOOD,3.24,1,FALSE,FALSE
90,3/29/2024 13:29,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
106,3/29/2024 14:05,Loaf Cake\cinnamon roll,,Colazione - Breakfast,FOOD,3.94,1,FALSE,FALSE
108,3/29/2024 14:17,mini croissant,,Colazione - Breakfast,FOOD,1.71,1,FALSE,FALSE
80,3/29/2024 13:15,Sfogliatella napoletana,,Colazione - Breakfast,FOOD,3.48,1,FALSE,FALSE
115,3/29/2024 14:53,mini bomboloni,,Colazione - Breakfast,FOOD,6.87,4,FALSE,FALSE
128,3/29/2024 16:20,Saccottino Choc/ Danish,,Colazione - Breakfast,FOOD,4.17,1,FALSE,FALSE
1,3/29/2024 8:06,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
1,3/29/2024 8:06,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
2,3/29/2024 8:17,Mokaccino,,Espresso Bar,BEVERAGES,0,1,FALSE,FALSE
2,3/29/2024 8:17,Mokaccino,,Espresso Bar,BEVERAGES,4,1,FALSE,FALSE
3,3/29/2024 8:19,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
4,3/29/2024 8:20,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
4,3/29/2024 8:20,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
5,3/29/2024 8:27,Mokaccino,,Espresso Bar,BEVERAGES,3.5,1,FALSE,FALSE
6,3/29/2024 8:48,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
8,3/29/2024 8:56,Americano,,Espresso Bar,BEVERAGES,4,1,FALSE,FALSE
10,3/29/2024 9:05,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
10,3/29/2024 9:05,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
8,3/29/2024 8:56,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5,1,FALSE,FALSE
11,3/29/2024 9:10,Americano,,Espresso Bar,BEVERAGES,4,1,FALSE,FALSE
11,3/29/2024 9:10,Americano,,Espresso Bar,BEVERAGES,4,1,FALSE,FALSE
12,3/29/2024 9:12,Americano,,Espresso Bar,BEVERAGES,4,1,FALSE,FALSE
10,3/29/2024 9:05,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1,FALSE,FALSE
