Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
37,3/26/2024 11:55,Vellutata,,Aperitivo - Dinner,FOOD,15.77,1,FALSE,FALSE
39,3/26/2024 11:56,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
41,3/26/2024 11:58,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
41,3/26/2024 11:58,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
45,3/26/2024 12:19,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
45,3/26/2024 12:19,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
29,3/26/2024 11:36,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
51,3/26/2024 12:39,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
51,3/26/2024 12:39,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
56,3/26/2024 12:55,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
58,3/26/2024 12:59,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,29.68,2,FALSE,FALSE
58,3/26/2024 12:59,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
63,3/26/2024 13:09,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
59,3/26/2024 12:59,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
65,3/26/2024 13:13,Vellutata,,Aperitivo - Dinner,FOOD,12.98,1,FALSE,FALSE
65,3/26/2024 13:13,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
80,3/26/2024 14:31,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
9,3/26/2024 8:44,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
13,3/26/2024 9:36,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
19,3/26/2024 10:48,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
20,3/26/2024 10:53,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
26,3/26/2024 11:29,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
23,3/26/2024 11:07,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
23,3/26/2024 11:07,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
40,3/26/2024 11:57,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,32.5,5,FALSE,FALSE
40,3/26/2024 11:57,Bomba gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
29,3/26/2024 11:36,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,17,2,FALSE,FALSE
49,3/26/2024 12:36,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
39,3/26/2024 11:56,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
53,3/26/2024 12:46,Single serving glass cup gelato,,BAKERY DISPLAY,RETAIL,7.5,1,FALSE,FALSE
56,3/26/2024 12:55,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
45,3/26/2024 12:19,Tartufo Gelato,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
42,3/26/2024 11:58,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
67,3/26/2024 13:15,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4,1,FALSE,FALSE
54,3/26/2024 12:48,Gelato,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
54,3/26/2024 12:48,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
48,3/26/2024 12:29,Occhio di bue/custard Cookie,,BAKERY DISPLAY,RETAIL,7,2,FALSE,FALSE
72,3/26/2024 13:29,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,3,0.5,FALSE,FALSE
72,3/26/2024 13:29,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,3,0.5,FALSE,FALSE
