Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/19/24 8:07 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
1,5/19/24 8:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
2,5/19/24 8:07 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
2,5/19/24 8:07 AM,Mokaccino,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
1,5/19/24 8:07 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
1,5/19/24 8:07 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
2,5/19/24 8:07 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
2,5/19/24 8:07 AM,Choc Muffin/Brownies/bars,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,false
2,5/19/24 8:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
3,5/19/24 8:13 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
3,5/19/24 8:13 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
4,5/19/24 8:16 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
4,5/19/24 8:16 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
5,5/19/24 8:24 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,false
6,5/19/24 8:27 AM,Espresso Macchiato,,Espresso Bar,BEVERAGES,3.25,1.0,false,false
7,5/19/24 8:28 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,6.96,2.0,false,false
7,5/19/24 8:28 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
7,5/19/24 8:28 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
7,5/19/24 8:28 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,7.89,2.0,false,false
1,5/19/24 8:07 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
1,5/19/24 8:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
1,5/19/24 8:07 AM,marble cake/ mini tiramisu,,BAKERY DISPLAY,RETAIL,3.50,1.0,false,false
1,5/19/24 8:07 AM,Gift Card,,,,30.00,1.0,false,true
8,5/19/24 8:48 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
8,5/19/24 8:48 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
10,5/19/24 8:55 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
10,5/19/24 8:55 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
12,5/19/24 8:57 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
12,5/19/24 8:57 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
13,5/19/24 8:59 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
14,5/19/24 9:12 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,false
14,5/19/24 9:12 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
14,5/19/24 9:12 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,6.96,2.0,false,false
13,5/19/24 8:59 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
13,5/19/24 8:59 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
13,5/19/24 8:59 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
14,5/19/24 9:12 AM,Acqua Panna glass bottle,,Non-Alcoholic,BEVERAGES,4.75,1.0,false,false
15,5/19/24 9:13 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,true,false
16,5/19/24 9:14 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,true,false
17,5/19/24 9:26 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
17,5/19/24 9:26 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
17,5/19/24 9:26 AM,Macaron,,BAKERY DISPLAY,RETAIL,3.20,1.0,false,false
13,5/19/24 8:59 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
13,5/19/24 8:59 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
18,5/19/24 9:27 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
18,5/19/24 9:27 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
18,5/19/24 9:27 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
