Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/18/24 8:02 AM,Mokaccino,,Espresso Bar,BEVERAGES,2.87,1.0,false,false
1,5/18/24 8:02 AM,VOLARE,,Panini,FOOD,7.51,1.0,false,false
3,5/18/24 8:08 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,false
3,5/18/24 8:08 AM,San Pellegrino glass bottle,,Non-Alcoholic,BEVERAGES,3.75,1.0,false,false
4,5/18/24 8:08 AM,Americano,,Espresso Bar,BEVERAGES,9.00,2.0,false,false
4,5/18/24 8:08 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,0.00,1.0,false,false
4,5/18/24 8:08 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
5,5/18/24 8:11 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
5,5/18/24 8:11 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
5,5/18/24 8:11 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
5,5/18/24 8:11 AM,Piadina Ham & Cheese,,Colazione - Breakfast,FOOD,6.96,1.0,false,false
5,5/18/24 8:11 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
7,5/18/24 8:14 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
7,5/18/24 8:14 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
7,5/18/24 8:14 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
7,5/18/24 8:14 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,false
7,5/18/24 8:14 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,6.03,2.0,false,false
6,5/18/24 8:13 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,12.06,4.0,false,false
6,5/18/24 8:13 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
6,5/18/24 8:13 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
6,5/18/24 8:13 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
8,5/18/24 8:22 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,0.57,1.0,false,false
8,5/18/24 8:22 AM,Cappuccino,,Espresso Bar,BEVERAGES,0.79,1.0,false,false
7,5/18/24 8:14 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
9,5/18/24 8:27 AM,Mokaccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
9,5/18/24 8:27 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
9,5/18/24 8:27 AM,chocolate cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
9,5/18/24 8:27 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
11,5/18/24 8:29 AM,Cappuccino,,Espresso Bar,BEVERAGES,8.50,2.0,false,false
12,5/18/24 8:31 AM,NAPULÈ,,Panini,FOOD,55.66,5.0,false,false
13,5/18/24 8:31 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
13,5/18/24 8:31 AM,Americano,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
14,5/18/24 8:36 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
14,5/18/24 8:36 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
14,5/18/24 8:36 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
3,5/18/24 8:08 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
3,5/18/24 8:08 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
3,5/18/24 8:08 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
3,5/18/24 8:08 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
3,5/18/24 8:08 AM,Espresso corretto,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
3,5/18/24 8:08 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
