Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
118,4/4/2024 17:10,Crostoni,,Aperitivo - Dinner,FOOD,22.26,2,FALSE,FALSE
124,4/4/2024 17:43,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
124,4/4/2024 17:43,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
124,4/4/2024 17:43,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
127,4/4/2024 18:01,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
127,4/4/2024 18:01,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
128,4/4/2024 18:08,Full Tante Belle Cose,,Aperitivo - Dinner,FOOD,41.74,1,FALSE,FALSE
130,4/4/2024 18:16,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
130,4/4/2024 18:16,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
130,4/4/2024 18:16,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
132,4/4/2024 18:21,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
132,4/4/2024 18:21,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
132,4/4/2024 18:21,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
128,4/4/2024 18:08,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
140,4/4/2024 18:48,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
139,4/4/2024 18:35,Caprese VV,,Aperitivo - Dinner,FOOD,6.18,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,3.71,0.333333333,FALSE,FALSE
140,4/4/2024 18:48,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
139,4/4/2024 18:35,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,4.95,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Vellutata,,Aperitivo - Dinner,FOOD,5.26,0.333333333,FALSE,FALSE
145,4/4/2024 19:06,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
143,4/4/2024 19:01,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
143,4/4/2024 19:01,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
143,4/4/2024 19:01,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
146,4/4/2024 19:17,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,35.25,2,FALSE,FALSE
146,4/4/2024 19:17,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
146,4/4/2024 19:17,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,4/4/2024 19:06,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,4/4/2024 19:06,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,4/4/2024 19:06,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
145,4/4/2024 19:06,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,FALSE,FALSE
144,4/4/2024 19:02,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
151,4/4/2024 19:44,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
151,4/4/2024 19:44,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
150,4/4/2024 19:44,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
152,4/4/2024 19:45,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
155,4/4/2024 19:58,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
155,4/4/2024 19:58,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
155,4/4/2024 19:58,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
160,4/4/2024 20:07,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
162,4/4/2024 20:13,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
157,4/4/2024 20:00,Crostoni,,Aperitivo - Dinner,FOOD,11.13,1,FALSE,FALSE
139,4/4/2024 18:35,Caprese VV,,Aperitivo - Dinner,FOOD,6.18,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,3.71,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,4.95,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Vellutata,,Aperitivo - Dinner,FOOD,5.26,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Caprese VV,,Aperitivo - Dinner,FOOD,6.18,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Zuppa al Pomodoro,,Aperitivo - Dinner,FOOD,3.71,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,4.95,0.333333333,FALSE,FALSE
139,4/4/2024 18:35,Vellutata,,Aperitivo - Dinner,FOOD,5.26,0.333333333,FALSE,FALSE
158,4/4/2024 20:02,Half Tante Belle Cose,,Aperitivo - Dinner,FOOD,23.19,1,FALSE,FALSE
158,4/4/2024 20:02,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
158,4/4/2024 20:02,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
169,4/4/2024 20:39,Caprese VV,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
169,4/4/2024 20:39,Bolognese,,Aperitivo - Dinner,FOOD,18.55,1,FALSE,FALSE
157,4/4/2024 20:00,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,FALSE,FALSE
171,4/4/2024 20:43,Genovese,,Aperitivo - Dinner,FOOD,21.33,1,TRUE,FALSE
171,4/4/2024 20:43,Lasagna,,Aperitivo - Dinner,FOOD,18.55,1,TRUE,FALSE
171,4/4/2024 20:43,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,TRUE,FALSE
171,4/4/2024 20:43,Genovese,,Aperitivo - Dinner,FOOD,17.63,1,TRUE,FALSE
173,4/4/2024 20:54,Tuscan Ribollita,,Aperitivo - Dinner,FOOD,14.85,1,FALSE,FALSE
23,4/4/2024 9:46,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
23,4/4/2024 9:46,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
25,4/4/2024 9:49,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6,1,FALSE,FALSE
36,4/4/2024 10:44,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
35,4/4/2024 10:40,Key lime,,BAKERY DISPLAY,RETAIL,8.5,1,FALSE,FALSE
35,4/4/2024 10:40,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
54,4/4/2024 11:42,RELIGIEUSE/ECLAIR/ROLL,,BAKERY DISPLAY,RETAIL,3.5,1,FALSE,FALSE
49,4/4/2024 11:16,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.5,1,FALSE,FALSE
