Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,5/28/24 8:00 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,15.00,4.0,false,false
2,5/28/24 8:00 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
2,5/28/24 8:00 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
2,5/28/24 8:00 AM,Roasted Potatoes,,Panini,FOOD,4.17,1.0,true,false
2,5/28/24 8:00 AM,Roasted Potatoes,,Panini,FOOD,4.17,1.0,true,false
2,5/28/24 8:00 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
2,5/28/24 8:00 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,false
3,5/28/24 8:01 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,true,false
3,5/28/24 8:01 AM,Hot Italian Tea,,Espresso Bar,BEVERAGES,2.50,1.0,false,false
3,5/28/24 8:01 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
4,5/28/24 8:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
4,5/28/24 8:07 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
4,5/28/24 8:07 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,false
4,5/28/24 8:07 AM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
2,5/28/24 8:00 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
5,5/28/24 8:29 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,0.00,1.0,false,false
5,5/28/24 8:29 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
6,5/28/24 8:31 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
6,5/28/24 8:31 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
7,5/28/24 8:32 AM,Cappuccino,,Espresso Bar,BEVERAGES,5.25,1.0,false,false
7,5/28/24 8:32 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
7,5/28/24 8:32 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
7,5/28/24 8:32 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
4,5/28/24 8:07 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
4,5/28/24 8:07 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
4,5/28/24 8:07 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
4,5/28/24 8:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
4,5/28/24 8:07 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,false
4,5/28/24 8:07 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,false
4,5/28/24 8:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
8,5/28/24 8:35 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
8,5/28/24 8:35 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
8,5/28/24 8:35 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
8,5/28/24 8:35 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,false
8,5/28/24 8:35 AM,Mokaccino,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
9,5/28/24 8:53 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
10,5/28/24 8:57 AM,Cappuccino,,Espresso Bar,BEVERAGES,0.00,1.0,false,false
12,5/28/24 9:01 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
11,5/28/24 9:01 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
11,5/28/24 9:01 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
11,5/28/24 9:01 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
11,5/28/24 9:01 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
11,5/28/24 9:01 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
11,5/28/24 9:01 AM,Piadina Ham & Cheese,,Panini,FOOD,6.96,1.0,false,false
11,5/28/24 9:01 AM,Roasted Potatoes,,Panini,FOOD,4.17,1.0,false,false
11,5/28/24 9:01 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
13,5/28/24 9:03 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
13,5/28/24 9:03 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
12,5/28/24 9:01 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
15,5/28/24 9:07 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
15,5/28/24 9:07 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
15,5/28/24 9:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
15,5/28/24 9:07 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
12,5/28/24 9:01 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,false
16,5/28/24 9:08 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
16,5/28/24 9:08 AM,Hot chocolate,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
16,5/28/24 9:08 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
16,5/28/24 9:08 AM,Espresso doppio macchiato,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
17,5/28/24 9:09 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,false
17,5/28/24 9:09 AM,treccia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,false
15,5/28/24 9:07 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
15,5/28/24 9:07 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,false
15,5/28/24 9:07 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,13.91,1.0,false,false
15,5/28/24 9:07 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,15.77,1.0,false,false
15,5/28/24 9:07 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,15.77,1.0,false,false
15,5/28/24 9:07 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,false
15,5/28/24 9:07 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
