Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
6/1/24 10:03 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:03 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:03 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/1/24 10:06 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 10:06 AM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/1/24 10:06 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:06 AM,Roasted Potatoes,,Colazione - Breakfast,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 10:05 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/1/24 10:06 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:06 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:06 AM,Piadina Crudo,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:06 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/1/24 9:50 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/1/24 9:50 AM,Lemonade -draft/oj,,Non-Alcoholic,BEVERAGES,2.50,1.0,false,2.50,0.00
6/1/24 10:03 AM,VOLARE,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 10:03 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:03 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:03 AM,Piadina Ham & Cheese,,Colazione - Breakfast,FOOD,6.96,1.0,false,6.96,0.00
6/1/24 10:11 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,9.50,2.0,false,9.50,0.00
6/1/24 10:11 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/1/24 10:11 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/1/24 10:06 AM,Espresso con panna,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/1/24 10:06 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:06 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/1/24 10:13 AM,Piadina Ham & Cheese,,Colazione - Breakfast,FOOD,6.96,1.0,false,6.96,0.00
6/1/24 10:13 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/1/24 10:13 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 10:13 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:13 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 10:13 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/1/24 10:13 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 10:13 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 10:15 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 10:15 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 9:36 AM,Retail,,,,9.00,1.0,false,9.00,0.00
6/1/24 10:06 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,12.06,0.00
6/1/24 10:06 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,12.06,0.00
6/1/24 10:06 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/1/24 10:06 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 10:22 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 10:22 AM,Espresso Salentino Shakerato,,Espresso Bar,BEVERAGES,3.90,1.0,false,3.90,0.00
6/1/24 10:22 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:22 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/1/24 10:05 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 10:05 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,13.91,1.0,false,13.91,0.00
6/1/24 10:05 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 10:05 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:05 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 10:29 AM,Lambrusco Grasparossa Rosso - Fiorini,,RETAIL WINE,RETAIL,16.00,1.0,false,16.00,0.00
6/1/24 10:29 AM,Lambrusco dell'Emilia Rosa Luna - La Collina,,RETAIL WINE,RETAIL,20.00,1.0,false,20.00,0.00
6/1/24 10:32 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:32 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/1/24 10:34 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 10:34 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:34 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 10:34 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 10:35 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 10:35 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:35 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
6/1/24 10:35 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/1/24 10:35 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/1/24 10:37 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:38 AM,Occhio di bue/coconut Cookie,,BAKERY DISPLAY,RETAIL,7.00,2.0,false,7.00,0.00
6/1/24 10:06 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,9.00,2.0,false,9.00,0.00
6/1/24 10:06 AM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
6/1/24 10:06 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/1/24 10:06 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/1/24 10:35 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 10:49 AM,Cappuccino,,Espresso Bar,BEVERAGES,0.00,1.0,false,4.75,0.00
6/1/24 10:13 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
6/1/24 10:05 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
6/1/24 10:05 AM,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
6/1/24 10:53 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/1/24 10:05 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 10:53 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:06 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:06 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 11:08 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 11:08 AM,Espresso Macchiato,,Espresso Bar,BEVERAGES,3.25,1.0,false,3.25,0.00
6/1/24 11:08 AM,Espresso Quarta,,Espresso Bar,BEVERAGES,3.00,1.0,false,3.00,0.00
6/1/24 11:08 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 11:10 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/1/24 11:10 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/1/24 11:12 AM,LUCIA,,Salad,FOOD,19.94,1.0,false,19.94,0.00
6/1/24 11:12 AM,TIROLESE,,Pasta,FOOD,19.48,1.0,false,19.48,0.00
6/1/24 11:12 AM,San Pellegrino Cans Orange - Lemon,,Non-Alcoholic,BEVERAGES,9.00,2.0,false,9.00,0.00
6/1/24 11:08 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 11:17 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 11:17 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/1/24 11:17 AM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
6/1/24 11:20 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:20 AM,Affogato,,Espresso Bar,BEVERAGES,6.50,1.0,false,6.50,0.00
6/1/24 11:20 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/1/24 11:20 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
6/1/24 11:08 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 11:21 AM,Maglio praline di frutta astuccio,,MARKET,RETAIL,80.00,4.0,false,80.00,0.00
6/1/24 11:21 AM,Mulino Bianco / Gocciole,,MARKET,RETAIL,8.50,1.0,false,8.50,0.00
6/1/24 11:21 AM,VV Cantuccini,,MARKET,RETAIL,5.10,1.0,false,5.10,0.00
6/1/24 11:25 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:25 AM,VOLARE,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:30 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
6/1/24 11:30 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:30 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,15.77,1.0,false,15.77,0.00
6/1/24 11:30 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
6/1/24 11:30 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 11:30 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.50,1.0,false,5.50,0.00
6/1/24 11:21 AM,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,4.50,0.00
6/1/24 11:21 AM,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,4.50,0.00
6/1/24 11:34 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 11:34 AM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/1/24 10:22 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 10:22 AM,Nocciolino Affogato,,Espresso Bar,BEVERAGES,6.50,1.0,false,6.50,0.00
6/1/24 11:06 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/1/24 11:06 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 11:38 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:38 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:38 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 11:38 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:38 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:38 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 11:41 AM,Negroni,,House Cocktails,BEVERAGES,13.00,1.0,false,13.00,0.00
6/1/24 11:41 AM,Aperol Spritz,,House Cocktails,BEVERAGES,13.50,1.0,false,13.50,0.00
6/1/24 11:41 AM,Aperol Spritz,,House Cocktails,BEVERAGES,13.50,1.0,false,13.50,0.00
6/1/24 11:41 AM,Cincy Godfather,,House Cocktails,BEVERAGES,13.00,1.0,false,13.00,0.00
6/1/24 11:34 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
6/1/24 11:34 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:34 AM,AZZURRO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 10:53 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
6/1/24 11:41 AM,Affogato,,Espresso Bar,BEVERAGES,6.50,1.0,false,6.50,0.00
6/1/24 11:41 AM,Affogato,,Espresso Bar,BEVERAGES,6.50,1.0,false,6.50,0.00
6/1/24 11:41 AM,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6.00,1.0,false,6.00,0.00
6/1/24 11:50 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 11:51 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 11:53 AM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:53 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 11:53 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 11:06 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 12:06 PM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
6/1/24 12:06 PM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
6/1/24 12:06 PM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,12.06,0.00
6/1/24 12:06 PM,Roasted Potatoes,,Colazione - Breakfast,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 12:06 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 12:09 PM,Chocolate Tempt Cake,,,,65.00,1.0,false,65.00,0.00
6/1/24 11:38 AM,VV Candle,,MARKET,RETAIL,25.00,1.0,false,25.00,0.00
6/1/24 12:14 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
6/1/24 12:14 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 12:14 PM,Crostone Avocado,,Colazione - Breakfast,FOOD,13.91,1.0,false,13.91,0.00
6/1/24 12:17 PM,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,4.50,0.00
6/1/24 12:17 PM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
6/1/24 12:17 PM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
6/1/24 12:25 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
6/1/24 12:25 PM,SOFIA LOREN,,Salad,FOOD,14.85,1.0,false,14.85,0.00
6/1/24 12:25 PM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
6/1/24 12:25 PM,CANNOLO SICILIANO,,BAKERY DISPLAY,RETAIL,4.50,1.0,false,4.50,0.00
6/1/24 12:25 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
6/1/24 12:27 PM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
6/1/24 12:27 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
6/1/24 12:27 PM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
