Order #,Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Deferred
1,4/27/24 7:56 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
1,4/27/24 7:56 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
2,4/27/24 7:58 AM,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,false
3,4/27/24 8:00 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
4,4/27/24 8:17 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,12.06,4.0,false,false
4,4/27/24 8:17 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,8.35,2.0,false,false
5,4/27/24 8:20 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
5,4/27/24 8:20 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.75,1.0,false,false
5,4/27/24 8:20 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
5,4/27/24 8:20 AM,Roasted Potatoes,,Colazione - Breakfast,FOOD,4.17,1.0,false,false
7,4/27/24 8:27 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
7,4/27/24 8:27 AM,Mokaccino Ferrero Rocher,,Espresso Bar,BEVERAGES,5.00,1.0,false,false
6,4/27/24 8:23 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
7,4/27/24 8:27 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,false
7,4/27/24 8:27 AM,Piadina Crudo,,Panini,FOOD,8.35,1.0,false,false
7,4/27/24 8:27 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
7,4/27/24 8:27 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
9,4/27/24 8:44 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
9,4/27/24 8:44 AM,Multigrain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
9,4/27/24 8:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,false
9,4/27/24 8:44 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,false
9,4/27/24 8:44 AM,Frittata,,Colazione - Breakfast,FOOD,8.35,1.0,false,false
8,4/27/24 8:32 AM,Pistacchio cornetto,,Cornetti/Bombolone,FOOD,6.96,2.0,false,false
8,4/27/24 8:32 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,false
8,4/27/24 8:32 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,false
8,4/27/24 8:32 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,false
10,4/27/24 8:52 AM,Multigrain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,false
