Order Date,Menu Item,Menu Subgroup(s),Menu Group,Menu,Net Price,Qty,Void?,Gross Price,Discount
5/30/24 8:37 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
5/30/24 8:37 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
5/30/24 8:37 AM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
5/30/24 8:42 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 8:42 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 8:46 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
5/30/24 8:46 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 8:51 AM,Hot Italian Tea,,Espresso Bar,BEVERAGES,2.50,1.0,false,2.50,0.00
5/30/24 8:51 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 8:51 AM,Americano,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 8:47 AM,Gift Card,,,,50.00,1.0,false,50.00,0.00
5/30/24 8:54 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 8:57 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
5/30/24 8:57 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 8:58 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
5/30/24 8:58 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 9:06 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 9:07 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 9:07 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 9:07 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 9:22 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 9:22 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 9:23 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 9:24 AM,Americano,,Espresso Bar,BEVERAGES,4.05,1.0,false,4.50,0.00
5/30/24 9:24 AM,Americano,,Espresso Bar,BEVERAGES,4.05,1.0,false,4.50,0.00
5/30/24 9:24 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 9:25 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 9:25 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 8:42 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 8:51 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 9:31 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 9:31 AM,L'ITALIANO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
5/30/24 9:24 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,3.75,1.0,false,4.17,0.00
5/30/24 9:24 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,3.75,1.0,false,4.17,0.00
5/30/24 9:38 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 9:38 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 9:38 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 9:38 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 9:38 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 9:38 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 9:38 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 9:38 AM,Piadina Nutella,,Colazione - Breakfast,FOOD,6.96,1.0,false,6.96,0.00
5/30/24 8:51 AM,Americano,,Espresso Bar,BEVERAGES,0.00,1.0,false,4.25,0.00
5/30/24 9:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 9:44 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 9:44 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 9:55 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
5/30/24 9:55 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 9:55 AM,Plain Cornetto,,Cornetti/Bombolone,FOOD,3.02,1.0,false,3.02,0.00
5/30/24 9:55 AM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 9:23 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 9:59 AM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 9:59 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
5/30/24 10:01 AM,Hot Italian Tea,,Espresso Bar,BEVERAGES,2.50,1.0,false,2.50,0.00
5/30/24 10:02 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 10:01 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 10:01 AM,cornetto salato and greens,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
5/30/24 10:02 AM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
5/30/24 10:04 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 10:04 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 8:51 AM,Mulino Bianco,,MARKET,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 9:24 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 9:23 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 10:22 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,12.06,1.0,false,12.06,0.00
5/30/24 10:22 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 10:33 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,3.94,1.0,false,5.25,0.00
5/30/24 10:33 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,3.19,1.0,false,4.25,0.00
5/30/24 10:33 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,2.96,1.0,false,3.94,0.00
5/30/24 10:33 AM,Occhio di bue/coconut Cookie,,BAKERY DISPLAY,RETAIL,2.62,1.0,false,3.50,0.00
5/30/24 9:23 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
5/30/24 9:23 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 10:22 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 10:22 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 10:47 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 10:48 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 10:51 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 10:51 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 10:54 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 10:22 AM,AL PACINO,,Salad,FOOD,6.96,1.0,false,13.91,6.95
5/30/24 11:02 AM,Crostone Avocado,,Colazione - Breakfast,FOOD,10.20,1.0,false,10.20,0.00
5/30/24 11:02 AM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 11:05 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 10:22 AM,AL PACINO,,Salad,FOOD,13.91,1.0,false,13.91,0.00
5/30/24 10:47 AM,Glass Pinot Grigio - Mirabello,,Wine - Glasses,BEVERAGES,11.00,1.0,false,11.00,0.00
5/30/24 10:47 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 10:47 AM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:10 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 11:10 AM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 10:22 AM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 10:47 AM,Glass Gavi - Le Rive,,Wine - Glasses,BEVERAGES,10.00,1.0,false,10.00,0.00
5/30/24 11:10 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 11:10 AM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 11:20 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 11:20 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 11:05 AM,VOLARE,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:05 AM,Piadina Crudo,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
5/30/24 11:20 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:20 AM,AL PACINO,,Salad,FOOD,13.91,1.0,false,13.91,0.00
5/30/24 11:25 AM,Coke bottle,,Non-Alcoholic,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 11:25 AM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 11:25 AM,ALBERTO SORDI,,Salad,FOOD,14.85,1.0,false,14.85,0.00
5/30/24 11:25 AM,BOLOGNESE,,Pasta,FOOD,18.55,1.0,false,18.55,0.00
5/30/24 11:25 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:44 AM,LUCIA,,Salad,FOOD,0.00,1.0,false,16.24,0.00
5/30/24 11:44 AM,BOLOGNESE,,Pasta,FOOD,0.00,1.0,false,18.55,0.00
5/30/24 10:47 AM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 10:47 AM,Espresso Salentino,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
5/30/24 11:46 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 11:46 AM,Cappuccino Pistacchio,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 11:47 AM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:41 AM,Espresso Salentino,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
5/30/24 11:41 AM,Espresso Shakerato,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
5/30/24 11:41 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 11:55 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:55 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 11:56 AM,SOFIA LOREN,,Salad,FOOD,14.85,1.0,false,14.85,0.00
5/30/24 11:56 AM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 11:20 AM,VV Candle,,MARKET,RETAIL,25.00,1.0,false,25.00,0.00
5/30/24 11:41 AM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 11:41 AM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 11:41 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 11:41 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 11:58 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 11:58 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 11:58 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 11:58 AM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 11:58 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 11:58 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 11:20 AM,VV Candle,,MARKET,RETAIL,25.00,1.0,false,25.00,0.00
5/30/24 12:03 PM,CAPRESE VV,,Salad,FOOD,18.55,1.0,false,18.55,0.00
5/30/24 12:03 PM,VOLARE,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:03 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 12:03 PM,Baladin Spuma Nera,,Non-Alcoholic,BEVERAGES,3.30,1.0,false,3.30,0.00
5/30/24 12:05 PM,Americano,,Espresso Bar,BEVERAGES,4.00,1.0,false,4.00,0.00
5/30/24 12:05 PM,LUCIA,,Salad,FOOD,16.24,2.0,false,32.46,16.22
5/30/24 11:41 AM,Latte Macchiato,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 11:58 AM,POSEIDONE,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 11:58 AM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:07 PM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 12:07 PM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 12:07 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 10:47 AM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 12:16 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 12:16 PM,Quarta Caffe Classic beans,,MARKET,RETAIL,10.00,1.0,false,10.00,0.00
5/30/24 12:19 PM,Crostone Avocado,,Colazione - Breakfast,FOOD,8.35,1.0,false,8.35,0.00
5/30/24 12:19 PM,SICILIANA,,Pasta,FOOD,16.70,1.0,false,16.70,0.00
5/30/24 12:22 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:22 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:22 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:26 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:26 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:29 PM,Cappuccino,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 11:41 AM,Piadina Crudo,,Panini,FOOD,8.35,1.0,false,8.35,0.00
5/30/24 11:41 AM,PUGLIESE,,Pasta,FOOD,20.41,1.0,false,20.41,0.00
5/30/24 11:41 AM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:41 AM,TIROLESE,,Pasta,FOOD,19.48,1.0,false,19.48,0.00
5/30/24 11:25 AM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 11:25 AM,Single serving desserts,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 11:25 AM,SLICE CROSTATA,,BAKERY DISPLAY,RETAIL,6.00,1.0,false,6.00,0.00
5/30/24 12:35 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:35 PM,VELLUTATA,,Soup,FOOD,14.85,1.0,false,14.85,0.00
5/30/24 12:35 PM,PUGLIESE,,Pasta,FOOD,20.41,1.0,false,20.41,0.00
5/30/24 12:35 PM,BIANCA,,Kids,FOOD,8.35,1.0,false,8.35,0.00
5/30/24 12:32 PM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 12:32 PM,Sfogliatella napoletana,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 12:32 PM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 12:36 PM,BOLOGNESE,,Pasta,FOOD,55.66,3.0,false,55.66,0.00
5/30/24 12:39 PM,Americano,,Espresso Bar,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 12:36 PM,Gift Card,,,,100.00,1.0,false,100.00,0.00
5/30/24 12:36 PM,Gift Card,,,,100.00,1.0,false,100.00,0.00
5/30/24 12:42 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:42 PM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:42 PM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:42 PM,AZZURRO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
5/30/24 12:42 PM,SLICE CAKE,,BAKERY DISPLAY,RETAIL,6.50,1.0,false,6.50,0.00
5/30/24 12:42 PM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 12:35 PM,SICILIANA,,Pasta,FOOD,16.70,1.0,false,16.70,0.00
5/30/24 11:41 AM,Cappuccino,,Espresso Bar,BEVERAGES,4.25,1.0,false,4.25,0.00
5/30/24 12:48 PM,LUCIA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:48 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:48 PM,NAPULÈ,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:48 PM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:48 PM,Baladin Spuma Nera,,Non-Alcoholic,BEVERAGES,3.30,1.0,false,3.30,0.00
5/30/24 12:48 PM,San Pellegrino Lemonade Aranciata can,,Non-Alcoholic,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 12:48 PM,San Pellegrino Lemonade Aranciata can,,Non-Alcoholic,BEVERAGES,4.50,1.0,false,4.50,0.00
5/30/24 12:39 PM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:39 PM,RIGOLETTO,,Panini,FOOD,9.28,1.0,false,9.28,0.00
5/30/24 12:35 PM,Espressino freddo,,Espresso Bar,BEVERAGES,5.00,1.0,false,5.00,0.00
5/30/24 12:52 PM,MINA,,Salad,FOOD,16.24,1.0,false,16.24,0.00
5/30/24 12:52 PM,Glass Pinot Grigio - Mirabello,,Wine - Glasses,BEVERAGES,11.00,1.0,false,11.00,0.00
5/30/24 12:22 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 12:56 PM,VA PENSIERO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:56 PM,Mokaccino,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 12:59 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 12:59 PM,Iced Tea,,Non-Alcoholic,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 12:59 PM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:59 PM,NESSUN DORMA,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 11:58 AM,San Pellegrino glass bottle,,Non-Alcoholic,BEVERAGES,3.75,1.0,false,3.75,0.00
5/30/24 1:05 PM,VV Mocktail,,Non-Alcoholic,BEVERAGES,9.00,1.0,false,9.00,0.00
5/30/24 12:48 PM,Espresso doppio-double espresso,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 12:48 PM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 1:16 PM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 1:16 PM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 1:16 PM,Espresso Salentino,,Espresso Bar,BEVERAGES,3.75,1.0,false,3.75,0.00
5/30/24 1:16 PM,Latte Macchiato,,Espresso Bar,BEVERAGES,4.75,1.0,false,4.75,0.00
5/30/24 1:17 PM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 12:39 PM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 12:42 PM,San Pellegrino water can,,Non-Alcoholic,BEVERAGES,2.75,1.0,false,2.75,0.00
5/30/24 12:39 PM,SINGLE SERVING glass coppa,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 12:52 PM,VV Tarallini\Friselline,,MARKET,RETAIL,9.98,2.0,false,9.98,0.00
5/30/24 12:52 PM,Ham and Cheese,,Cornetti/Bombolone,FOOD,6.50,1.0,false,6.50,0.00
5/30/24 12:52 PM,O SOLE MIO,,Panini,FOOD,11.13,1.0,false,11.13,0.00
5/30/24 12:52 PM,Maglio praline di frutta astuccio,,MARKET,RETAIL,40.00,2.0,false,40.00,0.00
5/30/24 1:47 PM,MINA,,Salad,FOOD,0.00,1.0,false,16.24,0.00
5/30/24 12:52 PM,Espresso con panna,,Espresso Bar,BEVERAGES,3.50,1.0,false,3.50,0.00
5/30/24 1:16 PM,Lemon Vanilla/Zeppole/mimosa cake,,BAKERY DISPLAY,RETAIL,8.50,1.0,false,8.50,0.00
5/30/24 1:16 PM,Nutella cornetto,,Cornetti/Bombolone,FOOD,3.48,1.0,false,3.48,0.00
5/30/24 1:16 PM,Saccottino Choc/ Danish,,Cornetti/Bombolone,FOOD,4.17,1.0,false,4.17,0.00
5/30/24 1:16 PM,treccia conchiglia choc/cinnamon roll,,Cornetti/Bombolone,FOOD,3.94,1.0,false,3.94,0.00
5/30/24 2:02 PM,LUCIA,,Salad,FOOD,13.54,1.0,false,16.24,0.00
5/30/24 2:02 PM,POSEIDONE,,Salad,FOOD,13.53,1.0,false,16.24,0.00
